iso639_3	rank	related_iso639_3	distance	basis
tml	14	mnz	6.0	genetic-glottolog
tml	15	ghs	6.0	genetic-glottolog
tml	16	khe	7.0	genetic-glottolog
tml	17	wul	7.0	genetic-glottolog
tml	18	kpq	7.0	genetic-glottolog
tml	19	mtg	7.0	genetic-glottolog
tml	20	eip	7.0	genetic-glottolog
tml	21	ndx	7.0	genetic-glottolog
tml	22	xte	7.0	genetic-glottolog
tml	23	iwo	7.0	genetic-glottolog
tml	24	szb	7.0	genetic-glottolog
tml	25	dnw	7.0	genetic-glottolog
tmm	1	twh	0.0	genetic-glottolog
tmm	2	pdi	0.0	genetic-glottolog
tmm	3	tyr	2.0	genetic-glottolog
tmm	4	tnu	2.0	genetic-glottolog
tmm	5	uan	2.0	genetic-glottolog
tmm	6	tyt	2.0	genetic-glottolog
tmm	7	blt	2.0	genetic-glottolog
tmm	8	soa	2.0	genetic-glottolog
tmm	9	tyj	3.0	genetic-glottolog
tmm	10	tpo	3.0	genetic-glottolog
tmm	11	nyw	4.0	genetic-glottolog
tmm	12	tys	4.0	genetic-glottolog
tmm	13	shn	4.0	genetic-glottolog
tmm	14	aho	4.0	genetic-glottolog
tmm	15	pht	5.0	genetic-glottolog
tmm	16	mlc	5.0	genetic-glottolog
tmm	17	tyz	5.0	genetic-glottolog
tmm	18	lao	5.0	genetic-glottolog
tmm	19	tsl	5.0	genetic-glottolog
tmm	20	phu	5.0	genetic-glottolog
tmm	21	zhd	5.0	genetic-glottolog
tmm	22	tiz	5.0	genetic-glottolog
tmm	23	nod	5.0	genetic-glottolog
tmm	24	cuu	5.0	genetic-glottolog
tmm	25	kkh	5.0	genetic-glottolog
tmn	1	emb	0.0	genetic-glottolog
tmn	2	cml	2.0	genetic-glottolog
tmn	3	mli	2.0	genetic-glottolog
tmn	4	bug	2.0	genetic-glottolog
tmn	5	mqx	3.0	genetic-glottolog
tmn	6	mdr	3.0	genetic-glottolog
tmn	7	sly	3.0	genetic-glottolog
tmn	8	pnc	4.0	genetic-glottolog
tmn	9	dkk	4.0	genetic-glottolog
tmn	10	lje	4.0	genetic-glottolog
tmn	11	ptt	4.0	genetic-glottolog
tmn	12	mvp	4.0	genetic-glottolog
tmn	13	wmm	4.0	genetic-glottolog
tmn	14	bnu	4.0	genetic-glottolog
tmn	15	kjk	4.0	genetic-glottolog
tmn	16	mak	4.0	genetic-glottolog
tmn	17	kjc	4.0	genetic-glottolog
tmn	18	sun	4.0	genetic-glottolog
tmn	19	rej	4.0	genetic-glottolog
tmn	20	atk	4.0	genetic-glottolog
tmn	21	pau	4.0	genetic-glottolog
tmn	22	cha	4.0	genetic-glottolog
tmn	23	bdb	5.0	genetic-glottolog
tmn	24	ulm	5.0	genetic-glottolog
tmn	25	atq	5.0	genetic-glottolog
tmo	1	sza	0.0	genetic-glottolog
tmo	2	szc	0.0	genetic-glottolog
tmo	3	mhe	1.0	genetic-glottolog
tmo	4	jah	3.0	genetic-glottolog
tmo	5	cwg	4.0	genetic-glottolog
tmo	6	sea	4.0	genetic-glottolog
tmo	7	khm	4.0	genetic-glottolog
tmo	8	pcb	4.0	genetic-glottolog
tmo	9	kxm	4.0	genetic-glottolog
tmo	10	caq	4.0	genetic-glottolog
tmo	11	omx	4.0	genetic-glottolog
tmo	12	cbn	4.0	genetic-glottolog
tmo	13	cua	4.0	genetic-glottolog
tmo	14	mnw	4.0	genetic-glottolog
tmo	15	pac	4.0	genetic-glottolog
tmo	16	zng	4.0	genetic-glottolog
tmo	17	jun	4.0	genetic-glottolog
tmo	18	gaq	4.0	genetic-glottolog
tmo	19	khr	4.0	genetic-glottolog
tmo	20	tea	5.0	genetic-glottolog
tmo	21	smu	5.0	genetic-glottolog
tmo	22	xhm	5.0	genetic-glottolog
tmo	23	cog	5.0	genetic-glottolog
tmo	24	lvi	5.0	genetic-glottolog
tmo	25	kta	5.0	genetic-glottolog
tmq	1	ykm	0.0	genetic-glottolog
tmq	2	sry	2.0	genetic-glottolog
tmq	3	svb	2.0	genetic-glottolog
tmq	4	mbk	3.0	genetic-glottolog
tmq	5	aps	3.0	genetic-glottolog
tmq	6	sso	3.0	genetic-glottolog
tmq	7	kxa	5.0	genetic-glottolog
tmq	8	mjm	5.0	genetic-glottolog
tmq	9	sij	5.0	genetic-glottolog
tmq	10	trb	6.0	genetic-glottolog
tmq	11	kbw	6.0	genetic-glottolog
tmq	12	woc	6.0	genetic-glottolog
tmq	13	kis	6.0	genetic-glottolog
tmq	14	orz	6.0	genetic-glottolog
tmq	15	bmc	6.0	genetic-glottolog
tmq	16	bpg	6.0	genetic-glottolog
tmq	17	ymn	6.0	genetic-glottolog
tmq	18	xsi	6.0	genetic-glottolog
tmq	19	buk	6.0	genetic-glottolog
tmq	20	kbm	6.0	genetic-glottolog
tmq	21	mna	6.0	genetic-glottolog
tmq	22	tmy	6.0	genetic-glottolog
tmq	23	kcl	6.0	genetic-glottolog
tmq	24	jae	6.0	genetic-glottolog
tmq	25	mgl	6.0	genetic-glottolog
tmr	1	aii	0.0	genetic-glottolog
tmr	2	cld	0.0	genetic-glottolog
tmr	3	huy	1.0	genetic-glottolog
tmr	4	trg	1.0	genetic-glottolog
tmr	5	lsd	1.0	genetic-glottolog
tmr	6	bjf	1.0	genetic-glottolog
tmr	7	kqd	2.0	genetic-glottolog
tmr	8	aij	2.0	genetic-glottolog
tmr	9	syc	2.0	genetic-glottolog
tmr	10	tru	2.0	genetic-glottolog
tmr	11	hrt	2.0	genetic-glottolog
tmr	12	lhs	2.0	genetic-glottolog
tmr	13	bhn	2.0	genetic-glottolog
tmr	14	mid	3.0	genetic-glottolog
tmr	15	myz	3.0	genetic-glottolog
tmr	16	syn	3.0	genetic-glottolog
tmr	17	arc	4.0	genetic-glottolog
tmr	18	amw	4.0	genetic-glottolog
tmr	19	oar	5.0	genetic-glottolog
tmr	20	jpa	5.0	genetic-glottolog
tmr	21	sam	6.0	genetic-glottolog
tmr	22	xna	8.0	genetic-glottolog
tmr	23	smp	8.0	genetic-glottolog
tmr	24	hbo	8.0	genetic-glottolog
tmr	25	uga	8.0	genetic-glottolog
tms	1	kcr	1.0	genetic-glottolog
tmt	1	ptr	0.0	genetic-glottolog
tmt	2	nkk	0.0	genetic-glottolog
tmt	3	vnp	0.0	genetic-glottolog
tmt	4	vlp	0.0	genetic-glottolog
tmt	5	tlm	1.0	genetic-glottolog
tmt	6	wsi	1.0	genetic-glottolog
tmt	7	frt	1.0	genetic-glottolog
tmt	8	mnl	2.0	genetic-glottolog
tmt	9	nsw	2.0	genetic-glottolog
tmt	10	lmb	2.0	genetic-glottolog
tmt	11	mrp	2.0	genetic-glottolog
tmt	12	alm	2.0	genetic-glottolog
tmt	13	wlr	2.0	genetic-glottolog
tmt	14	tsr	2.0	genetic-glottolog
tmt	15	nrg	2.0	genetic-glottolog
tmt	16	lml	3.0	genetic-glottolog
tmt	17	rga	4.0	genetic-glottolog
tmt	18	sku	4.0	genetic-glottolog
tmt	19	ssv	4.0	genetic-glottolog
tmt	20	lnn	4.0	genetic-glottolog
tmt	21	aor	4.0	genetic-glottolog
tmt	22	mla	4.0	genetic-glottolog
tmt	23	wwo	4.0	genetic-glottolog
tmt	24	nnd	4.0	genetic-glottolog
tmt	25	omb	4.0	genetic-glottolog
tmu	1	dbf	0.0	genetic-glottolog
tmu	2	duv	1.0	genetic-glottolog
tmu	3	tty	2.0	genetic-glottolog
tmu	4	tad	2.0	genetic-glottolog
tmu	5	bqq	3.0	genetic-glottolog
tmu	6	afz	3.0	genetic-glottolog
tmu	7	kiy	3.0	genetic-glottolog
tmu	8	kkb	3.0	genetic-glottolog
tmu	9	tcq	3.0	genetic-glottolog
tmu	10	tds	3.0	genetic-glottolog
tmu	11	ert	3.0	genetic-glottolog
tmu	12	wbe	3.0	genetic-glottolog
tmu	13	fau	3.0	genetic-glottolog
tmu	14	pas	3.0	genetic-glottolog
tmu	15	tbp	3.0	genetic-glottolog
tmu	16	flh	3.0	genetic-glottolog
tmu	17	awr	3.0	genetic-glottolog
tmu	18	spi	4.0	genetic-glottolog
tmu	19	rac	4.0	genetic-glottolog
tmv	1	bzm	0.0	genetic-glottolog
tmv	2	bwl	1.0	genetic-glottolog
tmv	3	bja	2.0	genetic-glottolog
tmv	4	lse	2.0	genetic-glottolog
tmv	5	bbm	2.0	genetic-glottolog
tmv	6	ndl	4.0	genetic-glottolog
tmv	7	bmg	4.0	genetic-glottolog
tmv	8	dzn	4.0	genetic-glottolog
tmv	9	bws	4.0	genetic-glottolog
tmv	10	bml	4.0	genetic-glottolog
tmv	11	bvx	4.0	genetic-glottolog
tmv	12	akw	4.0	genetic-glottolog
tmv	13	mdu	4.0	genetic-glottolog
tmv	14	ngc	5.0	genetic-glottolog
tmv	15	bkp	5.0	genetic-glottolog
tmv	16	bzo	5.0	genetic-glottolog
tmv	17	loq	5.0	genetic-glottolog
tmv	18	lgz	5.0	genetic-glottolog
tmv	19	bok	5.0	genetic-glottolog
tmv	20	zmx	5.0	genetic-glottolog
tmv	21	ngd	5.0	genetic-glottolog
tmv	22	mdn	5.0	genetic-glottolog
tmv	23	axk	5.0	genetic-glottolog
tmv	24	bui	5.0	genetic-glottolog
tmv	25	ndn	5.0	genetic-glottolog
tmw	1	zlm	0.0	genetic-glottolog
tmw	2	jak	0.0	genetic-glottolog
tmw	3	ors	0.0	genetic-glottolog
tmw	4	orn	0.0	genetic-glottolog
tmw	5	vkt	0.0	genetic-glottolog
tmw	6	mhp	0.0	genetic-glottolog
tmw	7	meo	1.0	genetic-glottolog
tmw	8	mfa	1.0	genetic-glottolog
tmw	9	urk	1.0	genetic-glottolog
tmw	10	zsm	2.0	genetic-glottolog
tmw	11	ccm	2.0	genetic-glottolog
tmw	12	mbf	2.0	genetic-glottolog
tmw	13	dup	2.0	genetic-glottolog
tmw	14	kvb	2.0	genetic-glottolog
tmw	15	jax	2.0	genetic-glottolog
tmw	16	pse	2.0	genetic-glottolog
tmw	17	vkk	2.0	genetic-glottolog
tmw	18	hji	2.0	genetic-glottolog
tmw	19	bew	2.0	genetic-glottolog
tmw	20	xdy	2.0	genetic-glottolog
tmw	21	ind	2.0	genetic-glottolog
tmw	22	mqg	2.0	genetic-glottolog
tmw	23	pea	2.0	genetic-glottolog
tmw	24	coa	2.0	genetic-glottolog
tmw	25	mfp	2.0	genetic-glottolog
tmy	1	xsi	0.0	genetic-glottolog
tmy	2	mna	0.0	genetic-glottolog
tmy	3	mgl	0.0	genetic-glottolog
tmy	4	bbv	1.0	genetic-glottolog
tmy	5	mqz	1.0	genetic-glottolog
tmy	6	met	1.0	genetic-glottolog
tmy	7	roe	1.0	genetic-glottolog
tmy	8	aie	1.0	genetic-glottolog
tmy	9	apr	1.0	genetic-glottolog
tmy	10	tkv	1.0	genetic-glottolog
tmy	11	uvl	1.0	genetic-glottolog
tmy	12	mwh	2.0	genetic-glottolog
tmy	13	lmg	2.0	genetic-glottolog
tmy	14	kdf	2.0	genetic-glottolog
tmy	15	mee	2.0	genetic-glottolog
tmy	16	sij	3.0	genetic-glottolog
tmy	17	mmt	3.0	genetic-glottolog
tmy	18	bch	3.0	genetic-glottolog
tmy	19	wab	3.0	genetic-glottolog
tmy	20	bcu	3.0	genetic-glottolog
tmy	21	mpn	3.0	genetic-glottolog
tmy	22	mpo	3.0	genetic-glottolog
tmy	23	pss	3.0	genetic-glottolog
tmy	24	ssz	3.0	genetic-glottolog
tmy	25	xkx	3.0	genetic-glottolog
tmz	1	mcg	1.0	genetic-glottolog
tmz	2	yar	1.0	genetic-glottolog
tmz	3	pev	1.0	genetic-glottolog
tmz	4	ciy	1.0	genetic-glottolog
tmz	5	cuo	1.0	genetic-glottolog
tmz	6	pbh	2.0	genetic-glottolog
tmz	7	apy	2.0	genetic-glottolog
tmz	8	aoc	3.0	genetic-glottolog
tmz	9	mbc	3.0	genetic-glottolog
tmz	10	car	3.0	genetic-glottolog
tmz	11	atr	3.0	genetic-glottolog
tmz	12	kbb	3.0	genetic-glottolog
tmz	13	bkq	3.0	genetic-glottolog
tmz	14	mch	4.0	genetic-glottolog
tmz	15	ake	4.0	genetic-glottolog
tmz	16	yup	4.0	genetic-glottolog
tmz	17	jru	4.0	genetic-glottolog
tmz	18	pbc	4.0	genetic-glottolog
tmz	19	cbd	4.0	genetic-glottolog
tmz	20	waw	4.0	genetic-glottolog
tmz	21	sik	4.0	genetic-glottolog
tmz	22	hix	4.0	genetic-glottolog
tmz	23	way	4.0	genetic-glottolog
tmz	24	aap	4.0	genetic-glottolog
tmz	25	txi	4.0	genetic-glottolog
tna	1	rey	0.0	genetic-glottolog
tna	2	tno	1.0	genetic-glottolog
tna	3	aro	1.0	genetic-glottolog
tna	4	ese	1.0	genetic-glottolog
tna	5	cav	2.0	genetic-glottolog
tna	6	ktx	5.0	genetic-glottolog
tna	7	cbr	5.0	genetic-glottolog
tna	8	tux	6.0	genetic-glottolog
tna	9	atc	7.0	genetic-glottolog
tna	10	cao	7.0	genetic-glottolog
tna	11	pcp	7.0	genetic-glottolog
tna	12	cbs	7.0	genetic-glottolog
tna	13	amc	7.0	genetic-glottolog
tna	14	knt	7.0	genetic-glottolog
tna	15	pyn	7.0	genetic-glottolog
tna	16	mzr	7.0	genetic-glottolog
tna	17	nuc	7.0	genetic-glottolog
tna	18	xpk	7.0	genetic-glottolog
tna	19	xor	7.0	genetic-glottolog
tna	20	rem	7.0	genetic-glottolog
tna	21	isc	7.0	genetic-glottolog
tna	22	mcf	7.0	genetic-glottolog
tna	23	sni	7.0	genetic-glottolog
tna	24	pno	7.0	genetic-glottolog
tna	25	mpq	7.0	genetic-glottolog
tnb	1	tuf	0.0	genetic-glottolog
tnb	2	tnd	0.0	genetic-glottolog
tnb	3	tbn	0.0	genetic-glottolog
tnb	4	mot	1.0	genetic-glottolog
tnb	5	chb	2.0	genetic-glottolog
tnb	6	cbg	3.0	genetic-glottolog
tnb	7	kog	4.0	genetic-glottolog
tnb	8	rma	4.0	genetic-glottolog
tnb	9	gut	4.0	genetic-glottolog
tnb	10	pay	4.0	genetic-glottolog
tnb	11	arh	5.0	genetic-glottolog
tnb	12	tfr	5.0	genetic-glottolog
tnb	13	brn	5.0	genetic-glottolog
tnb	14	mbp	6.0	genetic-glottolog
tnb	15	kvn	6.0	genetic-glottolog
tnb	16	cuk	6.0	genetic-glottolog
tnb	17	sab	6.0	genetic-glottolog
tnb	18	gym	6.0	genetic-glottolog
tnb	19	bzd	6.0	genetic-glottolog
tnb	20	cjp	6.0	genetic-glottolog
tnc	1	ynu	0.0	genetic-glottolog
tnc	2	myy	3.0	genetic-glottolog
tnc	3	bsn	3.0	genetic-glottolog
tnc	4	tuo	3.0	genetic-glottolog
tnc	5	cub	3.0	genetic-glottolog
tnc	6	bao	4.0	genetic-glottolog
tnc	7	tav	4.0	genetic-glottolog
tnc	8	gvc	4.0	genetic-glottolog
tnc	9	ore	4.0	genetic-glottolog
tnc	10	ten	4.0	genetic-glottolog
tnc	11	coe	4.0	genetic-glottolog
tnc	12	cbc	5.0	genetic-glottolog
tnc	13	tue	5.0	genetic-glottolog
tnc	14	sri	5.0	genetic-glottolog
tnc	15	pir	5.0	genetic-glottolog
tnc	16	des	5.0	genetic-glottolog
tnc	17	yui	5.0	genetic-glottolog
tnc	18	sey	5.0	genetic-glottolog
tnc	19	pok	6.0	genetic-glottolog
tnc	20	mmv	6.0	genetic-glottolog
tnc	21	arj	6.0	genetic-glottolog
tnc	22	mcl	6.0	genetic-glottolog
tnc	23	snn	6.0	genetic-glottolog
tnd	1	tuf	0.0	genetic-glottolog
tnd	2	tbn	0.0	genetic-glottolog
tnd	3	tnb	0.0	genetic-glottolog
tnd	4	mot	1.0	genetic-glottolog
tnd	5	chb	2.0	genetic-glottolog
tnd	6	cbg	3.0	genetic-glottolog
tnd	7	kog	4.0	genetic-glottolog
tnd	8	rma	4.0	genetic-glottolog
tnd	9	gut	4.0	genetic-glottolog
tnd	10	pay	4.0	genetic-glottolog
tnd	11	arh	5.0	genetic-glottolog
tnd	12	tfr	5.0	genetic-glottolog
tnd	13	brn	5.0	genetic-glottolog
tnd	14	mbp	6.0	genetic-glottolog
tnd	15	kvn	6.0	genetic-glottolog
tnd	16	cuk	6.0	genetic-glottolog
tnd	17	sab	6.0	genetic-glottolog
tnd	18	gym	6.0	genetic-glottolog
tnd	19	bzd	6.0	genetic-glottolog
tnd	20	cjp	6.0	genetic-glottolog
tng	1	kvf	0.0	genetic-glottolog
tng	2	gab	1.0	genetic-glottolog
tng	3	kqp	1.0	genetic-glottolog
tng	4	nnc	2.0	genetic-glottolog
tng	5	lln	2.0	genetic-glottolog
tng	6	kvi	3.0	genetic-glottolog
tng	7	gdk	3.0	genetic-glottolog
tng	8	ker	3.0	genetic-glottolog
tng	9	moz	4.0	genetic-glottolog
tng	10	sor	5.0	genetic-glottolog
tng	11	mvh	5.0	genetic-glottolog
tng	12	ndm	5.0	genetic-glottolog
tng	13	swy	5.0	genetic-glottolog
tng	14	tmc	5.0	genetic-glottolog
tng	15	bva	5.0	genetic-glottolog
tng	16	mcw	5.0	genetic-glottolog
tng	17	ubi	5.0	genetic-glottolog
tng	18	zim	6.0	genetic-glottolog
tng	19	gid	6.0	genetic-glottolog
tng	20	mqb	6.0	genetic-glottolog
tng	21	mlr	6.0	genetic-glottolog
tng	22	jie	6.0	genetic-glottolog
tng	23	syk	6.0	genetic-glottolog
tng	24	muj	6.0	genetic-glottolog
tng	25	zrn	6.0	genetic-glottolog
tnh	1	pla	0.0	genetic-glottolog
tnh	2	sks	0.0	genetic-glottolog
tnh	3	ped	0.0	genetic-glottolog
tnh	4	dmc	1.0	genetic-glottolog
tnh	5	buq	2.0	genetic-glottolog
tnh	6	mkr	2.0	genetic-glottolog
tnh	7	mhl	3.0	genetic-glottolog
tnh	8	bie	3.0	genetic-glottolog
tnh	9	mvq	3.0	genetic-glottolog
tnh	10	koz	3.0	genetic-glottolog
tnh	11	wnb	3.0	genetic-glottolog
tnh	12	wnu	3.0	genetic-glottolog
tnh	13	ybm	3.0	genetic-glottolog
tnh	14	yrw	3.0	genetic-glottolog
tnh	15	ukg	3.0	genetic-glottolog
tnh	16	prw	3.0	genetic-glottolog
tnh	17	bql	3.0	genetic-glottolog
tnh	18	mlp	3.0	genetic-glottolog
tnh	19	ali	3.0	genetic-glottolog
tnh	20	wsk	3.0	genetic-glottolog
tnh	21	mjj	4.0	genetic-glottolog
tnh	22	hih	4.0	genetic-glottolog
tnh	23	xow	4.0	genetic-glottolog
tnh	24	abw	4.0	genetic-glottolog
tnh	25	mmi	4.0	genetic-glottolog
tni	1	mhz	0.0	genetic-glottolog
tni	2	wrp	0.0	genetic-glottolog
tni	3	wsa	1.0	genetic-glottolog
tni	4	asz	1.0	genetic-glottolog
tni	5	wgo	1.0	genetic-glottolog
tni	6	dsn	2.0	genetic-glottolog
tni	7	gop	2.0	genetic-glottolog
tni	8	mvx	2.0	genetic-glottolog
tni	9	yki	2.0	genetic-glottolog
tni	10	xmt	2.0	genetic-glottolog
tni	11	pau	2.0	genetic-glottolog
tni	12	atk	2.0	genetic-glottolog
tni	13	cha	2.0	genetic-glottolog
tni	14	sun	2.0	genetic-glottolog
tni	15	rej	2.0	genetic-glottolog
tni	16	rnn	3.0	genetic-glottolog
tni	17	jau	3.0	genetic-glottolog
tni	18	ire	3.0	genetic-glottolog
tni	19	bhw	3.0	genetic-glottolog
tni	20	wbb	3.0	genetic-glottolog
tni	21	kjr	3.0	genetic-glottolog
tni	22	txn	3.0	genetic-glottolog
tni	23	tre	3.0	genetic-glottolog
tni	24	gei	3.0	genetic-glottolog
tni	25	gzn	3.0	genetic-glottolog
tnk	1	nwi	0.0	genetic-glottolog
tnk	2	tnl	2.0	genetic-glottolog
tnk	3	aty	2.0	genetic-glottolog
tnk	4	tnp	3.0	genetic-glottolog
tnk	5	tnn	3.0	genetic-glottolog
tnk	6	erg	3.0	genetic-glottolog
tnk	7	iff	3.0	genetic-glottolog
tnk	8	uur	3.0	genetic-glottolog
tnk	9	nen	5.0	genetic-glottolog
tnk	10	dhv	5.0	genetic-glottolog
tnk	11	iai	5.0	genetic-glottolog
tnk	12	rtm	5.0	genetic-glottolog
tnk	13	tns	5.0	genetic-glottolog
tnk	14	emi	5.0	genetic-glottolog
tnk	15	nuw	5.0	genetic-glottolog
tnk	16	yap	5.0	genetic-glottolog
tnk	17	pma	6.0	genetic-glottolog
tnk	18	lml	6.0	genetic-glottolog
tnk	19	bwb	6.0	genetic-glottolog
tnk	20	wyy	6.0	genetic-glottolog
tnk	21	tnx	6.0	genetic-glottolog
tnk	22	tkw	6.0	genetic-glottolog
tnk	23	vnk	6.0	genetic-glottolog
tnk	24	ngr	6.0	genetic-glottolog
tnk	25	nfl	6.0	genetic-glottolog
tnl	1	tnn	1.0	genetic-glottolog
tnl	2	tnp	1.0	genetic-glottolog
tnl	3	nwi	2.0	genetic-glottolog
tnl	4	tnk	2.0	genetic-glottolog
tnl	5	aty	2.0	genetic-glottolog
tnl	6	erg	3.0	genetic-glottolog
tnl	7	iff	3.0	genetic-glottolog
tnl	8	uur	3.0	genetic-glottolog
tnl	9	dhv	5.0	genetic-glottolog
tnl	10	nen	5.0	genetic-glottolog
tnl	11	iai	5.0	genetic-glottolog
tnl	12	rtm	5.0	genetic-glottolog
tnl	13	tns	5.0	genetic-glottolog
tnl	14	emi	5.0	genetic-glottolog
tnl	15	nuw	5.0	genetic-glottolog
tnl	16	yap	5.0	genetic-glottolog
tnl	17	pma	6.0	genetic-glottolog
tnl	18	lml	6.0	genetic-glottolog
tnl	19	bwb	6.0	genetic-glottolog
tnl	20	tnx	6.0	genetic-glottolog
tnl	21	wyy	6.0	genetic-glottolog
tnl	22	tkw	6.0	genetic-glottolog
tnl	23	vnk	6.0	genetic-glottolog
tnl	24	ngr	6.0	genetic-glottolog
tnl	25	nfl	6.0	genetic-glottolog
tnm	1	set	1.0	genetic-glottolog
tnm	2	dmy	1.0	genetic-glottolog
tnm	3	nxx	1.0	genetic-glottolog
tnn	1	tnp	0.0	genetic-glottolog
tnn	2	tnl	1.0	genetic-glottolog
tnn	3	nwi	3.0	genetic-glottolog
tnn	4	tnk	3.0	genetic-glottolog
tnn	5	aty	3.0	genetic-glottolog
tnn	6	erg	4.0	genetic-glottolog
tnn	7	iff	4.0	genetic-glottolog
tnn	8	uur	4.0	genetic-glottolog
tnn	9	dhv	6.0	genetic-glottolog
tnn	10	nen	6.0	genetic-glottolog
tnn	11	iai	6.0	genetic-glottolog
tnn	12	rtm	6.0	genetic-glottolog
tnn	13	tns	6.0	genetic-glottolog
tnn	14	emi	6.0	genetic-glottolog
tnn	15	nuw	6.0	genetic-glottolog
tnn	16	yap	6.0	genetic-glottolog
tnn	17	pma	7.0	genetic-glottolog
tnn	18	lml	7.0	genetic-glottolog
tnn	19	bwb	7.0	genetic-glottolog
tnn	20	tnx	7.0	genetic-glottolog
tnn	21	tkw	7.0	genetic-glottolog
tnn	22	wyy	7.0	genetic-glottolog
tnn	23	vnk	7.0	genetic-glottolog
tnn	24	ngr	7.0	genetic-glottolog
tnn	25	nfl	7.0	genetic-glottolog
tno	1	aro	0.0	genetic-glottolog
tno	2	tna	1.0	genetic-glottolog
tno	3	rey	1.0	genetic-glottolog
tno	4	ese	2.0	genetic-glottolog
tno	5	cav	3.0	genetic-glottolog
tno	6	ktx	6.0	genetic-glottolog
tno	7	cbr	6.0	genetic-glottolog
tno	8	tux	7.0	genetic-glottolog
tno	9	cao	8.0	genetic-glottolog
tno	10	pcp	8.0	genetic-glottolog
tno	11	atc	8.0	genetic-glottolog
tno	12	cbs	8.0	genetic-glottolog
tno	13	amc	8.0	genetic-glottolog
tno	14	knt	8.0	genetic-glottolog
tno	15	pyn	8.0	genetic-glottolog
tno	16	mzr	8.0	genetic-glottolog
tno	17	nuc	8.0	genetic-glottolog
tno	18	xpk	8.0	genetic-glottolog
tno	19	xor	8.0	genetic-glottolog
tno	20	rem	8.0	genetic-glottolog
tno	21	isc	8.0	genetic-glottolog
tno	22	mcf	8.0	genetic-glottolog
tno	23	mpq	8.0	genetic-glottolog
tno	24	sni	8.0	genetic-glottolog
tno	25	pno	8.0	genetic-glottolog
tnp	1	tnn	0.0	genetic-glottolog
tnp	2	tnl	1.0	genetic-glottolog
tnp	3	nwi	3.0	genetic-glottolog
tnp	4	tnk	3.0	genetic-glottolog
tnp	5	aty	3.0	genetic-glottolog
tnp	6	erg	4.0	genetic-glottolog
tnp	7	iff	4.0	genetic-glottolog
tnp	8	uur	4.0	genetic-glottolog
tnp	9	nen	6.0	genetic-glottolog
tnp	10	dhv	6.0	genetic-glottolog
tnp	11	iai	6.0	genetic-glottolog
tnp	12	rtm	6.0	genetic-glottolog
tnp	13	tns	6.0	genetic-glottolog
tnp	14	emi	6.0	genetic-glottolog
tnp	15	nuw	6.0	genetic-glottolog
tnp	16	yap	6.0	genetic-glottolog
tnp	17	pma	7.0	genetic-glottolog
tnp	18	lml	7.0	genetic-glottolog
tnp	19	bwb	7.0	genetic-glottolog
tnp	20	wyy	7.0	genetic-glottolog
tnp	21	tnx	7.0	genetic-glottolog
tnp	22	tkw	7.0	genetic-glottolog
tnp	23	vnk	7.0	genetic-glottolog
tnp	24	ngr	7.0	genetic-glottolog
tnp	25	nfl	7.0	genetic-glottolog
tnq	1	arw	1.0	genetic-glottolog
tnq	2	crb	2.0	genetic-glottolog
tnq	3	guc	2.0	genetic-glottolog
tnq	4	pbg	2.0	genetic-glottolog
tnq	5	cab	2.0	genetic-glottolog
tnq	6	plu	3.0	genetic-glottolog
tnq	7	bvv	4.0	genetic-glottolog
tnq	8	yvt	4.0	genetic-glottolog
tnq	9	bae	4.0	genetic-glottolog
tnq	10	gae	4.0	genetic-glottolog
tnq	11	ybn	4.0	genetic-glottolog
tnq	12	xir	4.0	genetic-glottolog
tnq	13	mpw	4.0	genetic-glottolog
tnq	14	ame	4.0	genetic-glottolog
tnq	15	brg	4.0	genetic-glottolog
tnq	16	ter	4.0	genetic-glottolog
tnq	17	cbb	5.0	genetic-glottolog
tnq	18	ycn	5.0	genetic-glottolog
tnq	19	rgr	5.0	genetic-glottolog
tnq	20	ccc	5.0	genetic-glottolog
tnq	21	apu	5.0	genetic-glottolog
tnq	22	not	5.0	genetic-glottolog
tnq	23	inp	5.0	genetic-glottolog
tnq	24	pnk	5.0	genetic-glottolog
tnq	25	yaw	5.0	genetic-glottolog
tnr	1	bsc	1.0	genetic-glottolog
tnr	2	cou	2.0	genetic-glottolog
tnr	3	pbp	4.0	genetic-glottolog
tnr	4	naj	4.0	genetic-glottolog
tnr	5	bif	4.0	genetic-glottolog
tnr	6	mbv	4.0	genetic-glottolog
tnr	7	bcg	4.0	genetic-glottolog
tnr	8	msw	4.0	genetic-glottolog
tnr	9	srr	4.0	genetic-glottolog
tnr	10	gol	4.0	genetic-glottolog
tnr	11	fuf	5.0	genetic-glottolog
tnr	12	fuc	5.0	genetic-glottolog
tnr	13	lma	5.0	genetic-glottolog
tnr	14	lia	5.0	genetic-glottolog
tnr	15	wof	5.0	genetic-glottolog
tnr	16	wol	5.0	genetic-glottolog
tnr	17	bjg	5.0	genetic-glottolog
tnr	18	ffm	5.0	genetic-glottolog
tnr	19	ega	5.0	genetic-glottolog
tnr	20	fuh	5.0	genetic-glottolog
tnr	21	fue	5.0	genetic-glottolog
tnr	22	kcj	6.0	genetic-glottolog
tnr	23	ldm	6.0	genetic-glottolog
tnr	24	bmd	6.0	genetic-glottolog
tnr	25	ble	6.0	genetic-glottolog
tns	1	emi	0.0	genetic-glottolog
tns	2	nuw	2.0	genetic-glottolog
tns	3	yap	2.0	genetic-glottolog
