# multi-word expressions (M1): target phrase -> original lexeme(s); lang=swe; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
prydda palmer	H8561	hbo:8561	fertility	1.0	3	eflomal
präst överstepräst	H3548	hbo:3548	fertility	1.0	2	eflomal
prästen förklara	H3548	hbo:3548	fertility	1.0	2	eflomal
prästen undersöka	H3548	hbo:3548	fertility	1.0	5	eflomal
prästen undersöker	H3548	hbo:3548	fertility	1.0	2	eflomal
pröva utvärdera	G1381	grc:1381	fertility	1.0	4	eflomal;gloss
prövar utrannsakar	H0974	hbo:0974	fertility	1.0	2	eflomal
psalm sång ackompanjerad	H4210	hbo:4210	fertility	1.0	12	eflomal;gloss
psalm sång ackompanjerad strängar	H4210	hbo:4210	fertility	1.0	7	eflomal
psaltaren bok	G0976	grc:976	fertility	1.0	2	eflomal
psykisk press	G0085	grc:85	fertility	1.0	4	eflomal;gloss
purpur violett achlama	H0306	hbo:0306	fertility	1.0	2	eflomal
purpurrött tyg	H0713	hbo:0713	fertility	1.0	3	eflomal
put nuvarande libyen	H6316	hbo:6316	fertility	1.0	3	eflomal
påbjöd fest	H2282	hbo:2282	fertility	1.0	2	eflomal
påbud bindande	H4941	hbo:4941	fertility	1.0	2	eflomal
påbud bindande juridiska beslut	H4941	hbo:4941	fertility	1.0	114	eflomal;gloss
påbud bindande juridiska beslut hebr mishpat	H4941	hbo:4941	fertility	1.0	3	eflomal
påbud bindande juridiska beslut hebr mishpatim	H4941	hbo:4941	fertility	1.0	3	eflomal
påbud hebr mishpat	H4941	hbo:4941	fertility	1.0	4	eflomal
påbud hebr mishpatim	H4941	hbo:4941	fertility	1.0	3	eflomal
påbuden bindande juridiska beslut	H4941	hbo:4941	fertility	1.0	23	eflomal;gloss
påbuden bindande juridiska besluten	H4941	hbo:4941	fertility	1.0	4	eflomal
påbudet bindande juridiska beslut	H4941	hbo:4941	fertility	1.0	15	eflomal;gloss
påkar utsänd	G3586	grc:3586	fertility	1.0	2	eflomal
påsken pesach	G3957	grc:3957	fertility	1.0	3	eflomal
påskmåltiden pesach	G3957	grc:3957	fertility	1.0	2	eflomal
qirjat jearim	H7157	hbo:7157	fertility	1.0	6	eflomal;gloss
raama sabteka	H5454	hbo:5454	fertility	1.0	2	eflomal
rabbi lärare	G4461	grc:4461	fertility	1.0	5	eflomal
rakt ansiktet	H6440	hbo:6440	fertility	1.0	7	eflomal
rakt rätt	H3477	hbo:3477	fertility	1.0	2	eflomal
ramat gilead	H7433	hbo:7433	fertility	1.0	4	eflomal;gloss
ramot gilead	H7433	hbo:7433	fertility	1.0	26	eflomal
rasande stormig andades häftigt	H2198	hbo:2198	fertility	1.0	2	gloss
redan moderlivet	H0990	hbo:0990	fertility	1.0	3	eflomal
regera utöva konungsligt envälde	G0936	grc:936	fertility	1.0	3	eflomal
regionen samarien	G4540	grc:4540	fertility	1.0	2	eflomal
regn vårregn	H4456	hbo:4456	fertility	1.0	2	gloss
ren moraliskt ren	H2134	hbo:2134	fertility	1.0	3	eflomal
rena felfria klarsynta tam	H8365	hbo:8365	fertility	1.0	2	eflomal
rening synd	H2403	hbo:2403	fertility	1.0	2	eflomal
res dig upp	G0450	grc:450	fertility	1.0	4	eflomal
resa sig	H6965	hbo:6965	fertility	1.0	14	eflomal
resas upp	H5782	hbo:5782	fertility	1.0	3	eflomal
resef edens	H7530	hbo:7530	fertility	1.0	2	eflomal
reser sig	H6965	hbo:6965	fertility	1.0	12	eflomal
reser upp	H6965	hbo:6965	fertility	1.0	9	eflomal
rest sig	H6965	hbo:6965	fertility	1.0	7	eflomal;gloss
reste genom	G1330	grc:1330	fertility	1.0	2	eflomal
resten slagna	H2491	hbo:2491	fertility	1.0	2	eflomal
rests upp	H6965	hbo:6965	fertility	1.0	2	eflomal
retsef edens	H7530	hbo:7530	fertility	1.0	2	eflomal
revan värre	G5501	grc:5501	fertility	1.0	2	eflomal
rikare mått	G4129	grc:4129	fertility	1.0	6	eflomal;gloss
rike kungarike	G0932	grc:932	fertility	1.0	2	eflomal
rikets överträdelser	H6588	hbo:6588	fertility	1.0	2	eflomal
rimmon parets	H7428	hbo:7428	fertility	1.0	4	eflomal;gloss
rimmon peres	H7428	hbo:7428	fertility	1.0	4	eflomal;gloss
rinnande vatten	H4325	hbo:4325	fertility	1.0	3	eflomal
rinnande vattnet	H4325	hbo:4325	fertility	1.0	3	eflomal
ritspa ajas	H7532	hbo:7532	fertility	1.0	3	eflomal
rituellt orent	H2931	hbo:2931	fertility	1.0	3	eflomal
riva isär	H7167	hbo:7167	fertility	1.0	8	eflomal;gloss
rivit isär	H7167	hbo:7167	fertility	1.0	2	eflomal
rivit sönder	H7167	hbo:7167	fertility	1.0	5	eflomal
rock ämbetsdräkt	H4598	hbo:4598	fertility	1.0	2	eflomal
romamti eser	H7320	hbo:7320	fertility	1.0	8	eflomal;gloss
romersk medborgare	G4514	grc:4514	fertility	1.0	14	eflomal;gloss
romerska medborgare	G4514	grc:4514	fertility	1.0	4	eflomal;gloss
romerska provinsen asien	G0773	grc:773	fertility	1.0	3	eflomal
ropa qara predika	H7121	hbo:7121	fertility	1.0	2	eflomal
ropade högre	G2896	grc:2896	fertility	1.0	2	eflomal
ropade högt	G5456	grc:5456	fertility	1.0	2	eflomal
ropade höjde	H7121	hbo:7121	fertility	1.0	3	eflomal
ropade okontrollerat	G2896	grc:2896	fertility	1.0	2	eflomal
ropar hjälp	H7768	hbo:7768	fertility	1.0	2	eflomal
ropar höjer röst	H7121	hbo:7121	fertility	1.0	2	eflomal
ropar höjer röst bön	H7121	hbo:7121	fertility	1.0	2	eflomal
ropar åkallar höjer	H7121	hbo:7121	fertility	1.0	2	eflomal
rostad säd	H7039	hbo:7039	fertility	1.0	6	eflomal;gloss
rubbas vackla	H4131	hbo:4131	fertility	1.0	2	eflomal
ruben reoven	H7205	hbo:7205	fertility	1.0	3	eflomal
rubens stam	H4294	hbo:4294	fertility	1.0	2	eflomal
rubiner pärlor	H6443	hbo:6443	fertility	1.0	2	eflomal
rummen ovanför	H5944	hbo:5944	fertility	1.0	4	eflomal;gloss
runt hals	H1621	hbo:1621	fertility	1.0	2	eflomal
runt omkring	G2945	grc:2945	fertility	1.0	2	eflomal
runt tyrus	G5184	grc:5184	fertility	1.0	4	eflomal
rycka upp	H5428	hbo:5428	fertility	1.0	8	eflomal
rycks upp	H5265	hbo:5265	fertility	1.0	2	eflomal
ryckte fram	H5066	hbo:5066	fertility	1.0	2	eflomal
rykten om	G0189	grc:189	fertility	1.0	4	eflomal;gloss
rymde bat	H1324	hbo:1324	fertility	1.0	4	eflomal
rytande lejon	G3023	grc:3023	fertility	1.0	2	eflomal
räck ut	G1614	grc:1614	fertility	1.0	4	eflomal;gloss
räckte ut	G1614	grc:1614	fertility	1.0	3	eflomal
rädda frälsa	H3467	hbo:3467	fertility	1.0	3	eflomal
rädda liv	H5315	hbo:5315	fertility	1.0	3	eflomal
rädda lyft	H5337	hbo:5337	fertility	1.0	2	eflomal
rädda ryck bort	H5337	hbo:5337	fertility	1.0	7	eflomal
rädda ryck bort lyft	H5337	hbo:5337	fertility	1.0	2	eflomal
rädda rycka bort	H5337	hbo:5337	fertility	1.0	4	eflomal
rädda själ	H5315	hbo:5315	fertility	1.0	2	eflomal
räddad frälst	H3467	hbo:3467	fertility	1.0	2	eflomal
räddar befriar	H3467	hbo:3467	fertility	1.0	2	eflomal
räddar rycker bort	H5337	hbo:5337	fertility	1.0	4	eflomal
räddat ryckt bort	H5337	hbo:5337	fertility	1.0	3	eflomal
räddat själ	H5315	hbo:5315	fertility	1.0	4	eflomal
räknad räknad	H4484	hbo:4484	fertility	1.0	4	eflomal;gloss
räknade bland	H6485	hbo:6485	fertility	1.0	4	eflomal
räknades bland	H6485	hbo:6485	fertility	1.0	4	eflomal
räknas som	H2803	hbo:2803	fertility	1.0	2	eflomal
räknas uppskattas	H4487	hbo:4487	fertility	1.0	2	eflomal
rätt att	G2570	grc:2570	fertility	1.0	2	eflomal
rätt rättvisa	H4941	hbo:4941	fertility	1.0	2	eflomal
rätt rättvisa hebr mishpat	H4941	hbo:4941	fertility	1.0	2	eflomal
rätta tiden	G2540	grc:2540	fertility	1.0	2	eflomal
rätta vägen	H1870	hbo:1870	fertility	1.0	4	eflomal
rättfärdig är	H6662	hbo:6662	fertility	1.0	2	eflomal
rättfärdiga hebr	H6664	hbo:6664	fertility	1.0	3	eflomal
rättfärdighet för	H6664	hbo:6664	fertility	1.0	2	eflomal
rättfärdighet vilja	G1343	grc:1343	fertility	1.0	2	eflomal
rättvis dom	G2920	grc:2920	fertility	1.0	2	eflomal
rättvisans bröstsköld choshen	H2833	hbo:2833	fertility	1.0	3	eflomal
rådet sanhedrin	G4892	grc:4892	fertility	1.0	4	eflomal
rådsherre medlem	G1010	grc:1010	fertility	1.0	2	gloss
rånare våldsman revolutionär	G3027	grc:3027	fertility	1.0	2	eflomal
röda havet	H5488	hbo:5488	fertility	1.0	4	eflomal
rödfärgat getskinn	H0119	hbo:0119	fertility	1.0	2	eflomal
röra vid	G0680	grc:680	fertility	1.0	16	eflomal
rörde lade	G1911	grc:1911	fertility	1.0	4	eflomal;gloss
rörde vid	G0680	grc:680	fertility	1.0	35	eflomal
rörde vid oren	G0680	grc:680	fertility	1.0	2	eflomal
röst höras	H6963	hbo:6963	fertility	1.0	2	eflomal
röst lyssna	H6963	hbo:6963	fertility	1.0	3	eflomal
röst ropar	H6963	hbo:6963	fertility	1.0	2	eflomal
rösten ljudet	H6963	hbo:6963	fertility	1.0	3	eflomal
röta förruttnelse	H7538	hbo:7538	fertility	1.0	4	eflomal;gloss
rövare nöden	H4270	hbo:4270	fertility	1.0	2	eflomal
sa han till	G3004	grc:3004	fertility	1.0	2	eflomal
saavan akan	H2190	hbo:2190	fertility	1.0	2	eflomal
sabel kortare böjt svärd	H3591	hbo:3591	fertility	1.0	2	gloss
sabeln kortare böjt svärd	H3591	hbo:3591	fertility	1.0	2	gloss
sabeln kortare böjt svärd kidon	H3591	hbo:3591	fertility	1.0	2	eflomal
safir blå ädelsten	H5601	hbo:5601	fertility	1.0	2	eflomal
sagt han	G3004	grc:3004	fertility	1.0	2	eflomal
sagt till	G3004	grc:3004	fertility	1.0	8	eflomal
sagts förtroende	H5475	hbo:5475	fertility	1.0	2	eflomal
saknar förstånd	H2638	hbo:2638	fertility	1.0	2	eflomal
saknas avkomling	H3772	hbo:3772	fertility	1.0	6	eflomal
saknas huggas	H3772	hbo:3772	fertility	1.0	2	eflomal
salig lycklig välsignad	G3107	grc:3107	fertility	1.0	9	eflomal;gloss
salig lycklig välsignad avundsvärd	G3107	grc:3107	fertility	1.0	4	eflomal;gloss
salig lycklig välsignad är	G3107	grc:3107	fertility	1.0	15	eflomal;gloss
saliga lyckliga välsignade	G3107	grc:3107	fertility	1.0	2	eflomal
saliga lyckliga välsignade avundsvärda	G3107	grc:3107	fertility	1.0	46	eflomal;gloss
saliga lyckliga välsignade avundsvärda är	G3107	grc:3107	fertility	1.0	2	eflomal
saliga lyckliga välsignade är	G3107	grc:3107	fertility	1.0	5	eflomal;gloss
salomos pelarhall	G4672	grc:4672	fertility	1.0	2	eflomal
samla in	H3950,H0622	hbo:3950,hbo:0622	phrasal	1.0	6	eflomal
samla mycket	H3950	hbo:3950	fertility	1.0	2	eflomal
samlade tillsammans	H6908	hbo:6908	fertility	1.0	2	eflomal
samlade upp	G0142	grc:142	fertility	1.0	2	eflomal
samlades tillsammans	H6908	hbo:6908	fertility	1.0	2	eflomal
samlas ihop	H0622	hbo:0622	fertility	1.0	2	eflomal
samlas in	H0622	hbo:0622	fertility	1.0	2	eflomal
samlat in	H0622	hbo:0622	fertility	1.0	4	eflomal
sammanlagt personer	H5315	hbo:5315	fertility	1.0	2	eflomal
sammansvärjning sammansvärjning	H7195	hbo:7195	fertility	1.0	2	eflomal
samt tjurar	H1241	hbo:1241	fertility	1.0	5	eflomal
samtalade förde	G1256	grc:1256	fertility	1.0	6	eflomal;gloss
samuel shmoel	H8050	hbo:8050	fertility	1.0	2	eflomal
sanherib sancheriv	H5576	hbo:5576	fertility	1.0	3	eflomal
sanning amen	H0543	hbo:0543	fertility	1.0	2	eflomal
sanning emet	H0571	hbo:0571	fertility	1.0	2	eflomal
sanning stabilitet fasthet trofasthet	H0571	hbo:0571	fertility	1.0	2	eflomal
sanning trofasthet emet	H0571	hbo:0571	fertility	1.0	2	eflomal
sant lever	H2416	hbo:2416	fertility	1.0	76	eflomal
satt sig	G2523	grc:2523	fertility	1.0	2	eflomal
satt ytterst	H7020	hbo:7020	fertility	1.0	4	eflomal;gloss
satte sig	G2523,G2521	grc:2523,grc:2521	phrasal	1.0	14	eflomal;gloss
satte sig ner	G2523	grc:2523	fertility	1.0	4	eflomal
satte öglor	H3924	hbo:3924	fertility	1.0	2	eflomal
saul sam	H7586	hbo:7586	fertility	1.0	3	eflomal
saul saul	G4549	grc:4549	fertility	1.0	5	eflomal
saul shaol	H7586	hbo:7586	fertility	1.0	2	eflomal
sea mått totalt liter	H5429	hbo:5429	fertility	1.0	2	eflomal
sebedeus jakob	G2199	grc:2199	fertility	1.0	2	eflomal
sedan sa	G3004	grc:3004	fertility	1.0	5	eflomal
segrar över	G3528	grc:3528	fertility	1.0	2	eflomal
segrat över	G3528	grc:3528	fertility	1.0	5	eflomal;gloss
seir edom	H8165	hbo:8165	fertility	1.0	2	eflomal
seir sydöst edom	H8165	hbo:8165	fertility	1.0	2	eflomal
serubbabel shealtiels	H2216	hbo:2216	fertility	1.0	8	eflomal
serujas befälet	H6870	hbo:6870	fertility	1.0	2	eflomal
sett erfarit	G3708	grc:3708	fertility	1.0	2	eflomal
sett prövat	G3708	grc:3708	fertility	1.0	2	eflomal
sett skådat uppmärksamt studerat	G2300	grc:2300	fertility	1.0	2	eflomal
sexuell omoral	G4202	grc:4202	fertility	1.0	19	eflomal;gloss
sexuellt omoralisk	G4205	grc:4205	fertility	1.0	10	eflomal;gloss
sexuellt omoraliska	G4205	grc:4205	fertility	1.0	15	eflomal;gloss
shadrak nego	H7715	hbo:7715	fertility	1.0	4	eflomal
shalom allt väl	H7965	hbo:7965	fertility	1.0	2	eflomal
shalomoffer gemenskapsoffer	H8002	hbo:8002	fertility	1.0	28	eflomal
shalomoffer gemenskapsoffer shelamim	H8002	hbo:8002	fertility	1.0	2	eflomal
shechem sikem	H7927	hbo:7927a	fertility	1.0	2	eflomal
shefatejas chattils	H8203	hbo:8203	fertility	1.0	2	eflomal
shekel efter	H8255	hbo:8255	fertility	1.0	2	eflomal
shekel kg	H8255	hbo:8255	fertility	1.0	9	eflomal
shekel silver	H3701	hbo:3701	fertility	1.0	3	eflomal
shekel totalt kg	H8255	hbo:8255	fertility	1.0	3	eflomal
sheol graven underjorden	H7585	hbo:7585	fertility	1.0	18	eflomal;gloss
sheol graven underjorden de dödas plats	H7585	hbo:7585	fertility	1.0	15	eflomal;gloss
sheol graven underjorden dödas plats	H7585	hbo:7585	fertility	1.0	4	eflomal
sheol graven underjorden dödas plats dödsriket	H7585	hbo:7585	fertility	1.0	2	eflomal
sheol underjorden	H7585	hbo:7585	fertility	1.0	20	eflomal;gloss
sheol underjorden de dödas plats	H7585	hbo:7585	fertility	1.0	18	eflomal;gloss
sheols gravens underjordens	H7585	hbo:7585	fertility	1.0	2	gloss
sheols underjordens	H7585	hbo:7585	fertility	1.0	7	eflomal;gloss
sheva bichris	H1075	hbo:1075	fertility	1.0	8	eflomal
shevas handelsresande	H7402	hbo:7402	fertility	1.0	2	eflomal
shofar vädurshorn	H7782	hbo:7782	fertility	1.0	4	eflomal
shovach härhövitsmannen	H7731	hbo:7731	fertility	1.0	4	eflomal;gloss
siare chozeh	H2374	hbo:2374	fertility	1.0	3	eflomal
sidan gränsen	H6285	hbo:6285	fertility	1.0	2	eflomal
sig ner tillbad	H7812	hbo:7812a	fertility	1.0	3	eflomal
siklar silver	H3701	hbo:3701	fertility	1.0	15	eflomal
silver mynt	H3701	hbo:3701	fertility	1.0	3	eflomal
silver pengar	H3701	hbo:3701	fertility	1.0	2	eflomal
silver silver	H3701	hbo:3701	fertility	1.0	3	eflomal
sin styrka makt	H3581	hbo:3581	fertility	1.0	2	eflomal
sina händer	H3027	hbo:3027	fertility	1.0	2	eflomal
sina lärjungar	G3101	grc:3101	fertility	1.0	3	eflomal
sina ungar	H7909	hbo:7909	fertility	1.0	4	eflomal;gloss
sion ett	H6726	hbo:6726	fertility	1.0	2	eflomal
sion jerusalem	H6726	hbo:6726	fertility	1.0	10	eflomal
sion tempelberget	H6726	hbo:6726	fertility	1.0	4	eflomal
sion tempelberget i jerusalem	H6726	hbo:6726	fertility	1.0	24	eflomal
sion tempelberget jerusalem	H6726	hbo:6726	fertility	1.0	8	eflomal
sions jerusalems	H6726	hbo:6726	fertility	1.0	6	eflomal
sions tempelberget i jerusalem	H6726	hbo:6726	fertility	1.0	6	eflomal
sista andetag	H1478	hbo:1478	fertility	1.0	6	eflomal;gloss
sitt eget	G2398	grc:2398	fertility	1.0	10	eflomal
sitt hjärtas	H3820	hbo:3820	fertility	1.0	16	eflomal;gloss
sitt liv	G5590	grc:5590	fertility	1.0	6	eflomal
sitt liv själ	G5590	grc:5590	fertility	1.0	2	eflomal
sitt slag	H4327	hbo:4327	fertility	1.0	3	eflomal
sitt slag art	H4327	hbo:4327	fertility	1.0	2	eflomal
sitt slag art klassificering	H4327	hbo:4327	fertility	1.0	2	eflomal
sitt slag sort klassificering	H4327	hbo:4327	fertility	1.0	2	eflomal
sitta platserna	G4410	grc:4410	fertility	1.0	2	eflomal
sitter högra sida	G1188	grc:1188	fertility	1.0	2	eflomal
sitter ytterst	H7020	hbo:7020	fertility	1.0	2	gloss
sjuk svag kraftlös	G0770	grc:770	fertility	1.0	2	eflomal
sjuka svaga kraftlösa	G0770	grc:770	fertility	1.0	2	eflomal
sjukdomar kroniska obotliga sjukdomar	G3554	grc:3554	fertility	1.0	6	eflomal
sjuperioder år	H7620	hbo:7620	fertility	1.0	4	eflomal;gloss
själ hela person	H5315	hbo:5315	fertility	1.0	7	eflomal
själ hela varelse	H5315	hbo:5315	fertility	1.0	8	eflomal
själ inre	H5315	hbo:5315	fertility	1.0	4	eflomal
själ liv	H5315	hbo:5315	fertility	1.0	27	eflomal
själ liv inre	H5315	hbo:5315	fertility	1.0	2	eflomal
själ nefesh	H5315	hbo:5315	fertility	1.0	6	eflomal
själ person	H5315	hbo:5315	fertility	1.0	4	eflomal
själar liv	H5315	hbo:5315	fertility	1.0	4	eflomal
sjätte mitt dagen	G1623	grc:1623	fertility	1.0	2	eflomal
sjöng sorgesång	G2354	grc:2354	fertility	1.0	4	eflomal;gloss
sjönk ner	H3766	hbo:3766	fertility	1.0	2	eflomal
ska det bli	H1961	hbo:1961	fertility	1.0	2	eflomal
ska föra tillbaka	H7725	hbo:7725	fertility	1.0	2	eflomal
ska förklara ren	H2891	hbo:2891	fertility	1.0	6	eflomal
ska kallas den	G2564	grc:2564	fertility	1.0	2	eflomal
ska komma skam	H0954	hbo:0954	fertility	1.0	2	eflomal
ska ni äta	H0398	hbo:0398	fertility	1.0	2	eflomal
ska se	H6485,H7200	hbo:6485,hbo:7200	phrasal	1.0	4	eflomal
skabb utslag	H1618	hbo:1618	fertility	1.0	2	eflomal
skada vika	H5833	hbo:5833	fertility	1.0	2	eflomal
skadade fri	H2670	hbo:2670	fertility	1.0	2	eflomal
skadliga larver	H3218	hbo:3218	fertility	1.0	4	eflomal;gloss
skalliga panna	H1372	hbo:1372	fertility	1.0	2	gloss
skapelsens början	G0746	grc:746	fertility	1.0	2	eflomal
skar förbund	H3772	hbo:3772	fertility	1.0	2	eflomal
skar slöt	H3772	hbo:3772	fertility	1.0	2	eflomal
skara människor	G3793	grc:3793	fertility	1.0	2	eflomal
skattkammare förvaringsrum	H0214	hbo:0214	fertility	1.0	2	eflomal
skedde det	H1961	hbo:1961	fertility	1.0	2	eflomal
skedde när	H1961	hbo:1961	fertility	1.0	2	eflomal
skeppet båt	G4143	grc:4143	fertility	1.0	2	eflomal
skicka bud	H7971	hbo:7971	fertility	1.0	2	eflomal
skicka iväg	H7971	hbo:7971	fertility	1.0	4	eflomal
skicka tillbaka	H7725	hbo:7725	fertility	1.0	2	eflomal
skicka väg	G0630	grc:630	fertility	1.0	2	eflomal
skickade iväg	H7971	hbo:7971	fertility	1.0	3	eflomal
skickade pempo	G3992	grc:3992	fertility	1.0	2	eflomal
skickade väg	G0649	grc:649	fertility	1.0	6	eflomal
skickar ut	H7971	hbo:7971	fertility	1.0	2	eflomal
skinande brons	G5474	grc:5474	fertility	1.0	4	eflomal;gloss
skinande vita	G3022	grc:3022	fertility	1.0	2	eflomal
skjuta pilar	H2671	hbo:2671	fertility	1.0	2	eflomal
skrattade tsachaq	H6711	hbo:6711	fertility	1.0	2	eflomal
skrattar roar	H7832	hbo:7832	fertility	1.0	4	eflomal;gloss
skrek högre	G2896	grc:2896	fertility	1.0	2	eflomal
skriver jag	G1125	grc:1125	fertility	1.0	6	eflomal
skräck råder	H1205	hbo:1205	fertility	1.0	4	eflomal;gloss
skrämda överraskade oroade	G2360	grc:2360	fertility	1.0	4	eflomal;gloss
skulden oskyldigt	H5355	hbo:5355	fertility	1.0	2	eflomal
skulder avskrivs	H8059	hbo:8059	fertility	1.0	4	eflomal;gloss
skuren avbild	H6459	hbo:6459	fertility	1.0	6	eflomal;gloss
skurna avgudar	H6456	hbo:6456	fertility	1.0	5	eflomal;gloss
skvallrare ryktesspridare	H5372	hbo:5372	fertility	1.0	3	gloss
skvallrare ryktesspridare läckerbitar slukas	H5372	hbo:5372	fertility	1.0	2	eflomal
skydda barn	G5043	grc:5043	fertility	1.0	2	eflomal
skyldig förtjänade	G0156	grc:156	fertility	1.0	2	eflomal
skämmas de	H0954	hbo:0954	fertility	1.0	3	eflomal
skära havande	H2030	hbo:2030	fertility	1.0	2	eflomal
skära hälsenorna	H6131	hbo:6131	fertility	1.0	2	eflomal
skära tänder	G3599	grc:3599	fertility	1.0	6	eflomal
skökan rahab	H7343	hbo:7343	fertility	1.0	2	eflomal
sköld beskyddare	H4043	hbo:4043	fertility	1.0	2	eflomal
sköldar magen	H4043	hbo:4043	fertility	1.0	2	eflomal
skön krans krans livja	H3880	hbo:3880	fertility	1.0	2	eflomal
skönhet fullkomlig	H3308	hbo:3308	fertility	1.0	2	eflomal
skönhet godhet	H5278	hbo:5278	fertility	1.0	4	eflomal;gloss
skönhetens fulländning	H3308	hbo:3308	fertility	1.0	2	eflomal
skörden riklig	G2326	grc:2326	fertility	1.0	2	eflomal
sköt upp	H5927,H5559	hbo:5927,hbo:5559	phrasal	1.0	4	eflomal
sköta sysslor	H2656	hbo:2656	fertility	1.0	2	eflomal
sköta vingårdarna	H3755	hbo:3755	fertility	1.0	4	eflomal;gloss
slagit läger	H2583	hbo:2583	fertility	1.0	16	eflomal
slagit rot	H8327	hbo:8327	fertility	1.0	6	eflomal;gloss
slags arbete	H4399	hbo:4399	fertility	1.0	2	eflomal
slags arbeten	H4399	hbo:4399	fertility	1.0	8	eflomal
slags hantverk	H4399	hbo:4399	fertility	1.0	2	eflomal
slakten dömda	H2028	hbo:2028	fertility	1.0	2	gloss
slavar tjänare	G1401	grc:1401	fertility	1.0	3	eflomal
slavar under	G1398	grc:1398	fertility	1.0	3	eflomal
slingriga omvägar	H6128	hbo:6128	fertility	1.0	2	gloss
slitas sönder	H7167	hbo:7167	fertility	1.0	2	eflomal
slog ihjäl	H5221	hbo:5221	fertility	1.0	4	eflomal
slog läger	H2583	hbo:2583	fertility	1.0	167	eflomal
slog sönder	H7665	hbo:7665	fertility	1.0	8	eflomal
sluka palats	H0759	hbo:0759	fertility	1.0	3	eflomal
slukade svärdet	H2719	hbo:2719	fertility	1.0	2	eflomal
slunga stenar	H0068	hbo:0068	fertility	1.0	2	eflomal
slungade kastade	H2904	hbo:2904	fertility	1.0	2	eflomal
slut fångenskap	H7622	hbo:7622	fertility	1.0	3	eflomal
slut qets	H7093	hbo:7093	fertility	1.0	2	eflomal
sluta förbund	H3772	hbo:3772	fertility	1.0	2	eflomal
slutet av	H7097	hbo:7097	fertility	1.0	2	eflomal
slutet vart	H7093	hbo:7093	fertility	1.0	3	eflomal
släkt släkt	H4940	hbo:4940	fertility	1.0	5	eflomal
släktskap förfädernas	H3187	hbo:3187	fertility	1.0	5	eflomal;gloss
släppte ner	H3381	hbo:3381	fertility	1.0	2	eflomal
slå under baner	H1714	hbo:1714	fertility	1.0	4	eflomal
slår ihjäl	H5221	hbo:5221	fertility	1.0	3	eflomal
slår ihjäl dödar	H5221	hbo:5221	fertility	1.0	4	eflomal
slår läger	H2583	hbo:2583	fertility	1.0	7	eflomal
slöt fred	H7999	hbo:7999	fertility	1.0	2	eflomal
slöt förbund	H3772	hbo:3772	fertility	1.0	3	eflomal
smida svärd	H2719	hbo:2719	fertility	1.0	2	eflomal
smider planerar	H2790	hbo:2790	fertility	1.0	2	eflomal
smord messias	H4899	hbo:4899	fertility	1.0	2	eflomal
smorde kristus	G5547	grc:5547	fertility	1.0	5	eflomal
smorde messias kristus	G5547	grc:5547	fertility	1.0	74	eflomal
smordes kristi	G5547	grc:5547	fertility	1.0	4	eflomal
smordes messias	G5547	grc:5547	fertility	1.0	7	eflomal
smordes messias kristi	G5547	grc:5547	fertility	1.0	42	eflomal;gloss
smusslade undan	G3557	grc:3557	fertility	1.0	2	eflomal
småboskap får	H6629	hbo:6629	fertility	1.0	2	eflomal
smör ost	H2529	hbo:2529	fertility	1.0	12	eflomal;gloss
snart kort tid	G3398	grc:3398	fertility	1.0	2	eflomal
snidad gjuten	H4541	hbo:4541	fertility	1.0	2	eflomal
snidade gudabilden	H6459	hbo:6459	fertility	1.0	8	eflomal;gloss
snoddarnas ändar	H7098	hbo:7098	fertility	1.0	2	eflomal
snubblar snavar syndar	G4350	grc:4350	fertility	1.0	4	eflomal;gloss
sof röda havet	H5488	hbo:5488	fertility	1.0	8	eflomal
solen går	H8121	hbo:8121	fertility	1.0	3	eflomal
solen går ner	H8121	hbo:8121	fertility	1.0	2	eflomal
solen ner	H8121	hbo:8121	fertility	1.0	6	eflomal
som fruktade vördade	H3373	hbo:3373	fertility	1.0	2	eflomal
som fruktar vördar	H3373	hbo:3373	fertility	1.0	8	eflomal
sommarens skörd	H7019	hbo:7019	fertility	1.0	2	eflomal
sons söner	H1121	hbo:1121	fertility	1.0	2	eflomal
sorge sång	H7015	hbo:7015	fertility	1.0	2	gloss
spred skräck	H2851	hbo:2851	fertility	1.0	4	eflomal
spred ut sina	H6566	hbo:6566	fertility	1.0	2	eflomal
sprida ut sina	H6566	hbo:6566	fertility	1.0	2	eflomal
sprider sig	H6581	hbo:6581	fertility	1.0	2	eflomal
spridit sig	H6581	hbo:6581	fertility	1.0	11	eflomal
spring hit	H7751	hbo:7751	fertility	1.0	4	eflomal;gloss
springa rum	H2315	hbo:2315	fertility	1.0	2	eflomal
språk tungotal	G1100	grc:1100	fertility	1.0	2	eflomal
spände båge	H7198	hbo:7198	fertility	1.0	2	eflomal
spänner ut expanderar	H5186	hbo:5186	fertility	1.0	2	eflomal
spåmän skrivare	H2748	hbo:2748	fertility	1.0	6	eflomal;gloss
spåmän skrivare penna	H2748	hbo:2748	fertility	1.0	2	eflomal
spåmännen skrivare	H2748	hbo:2748	fertility	1.0	4	eflomal;gloss
staden jerusalem	G4172	grc:4172	fertility	1.0	10	eflomal
staden man	G4172	grc:4172	fertility	1.0	2	eflomal
staden stormades	H5892	hbo:5892	fertility	1.0	2	eflomal
stadens gata	G4113	grc:4113	fertility	1.0	2	gloss
