# multi-word expressions (M1): target phrase -> original lexeme(s); lang=hau; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
yaflet maza	H3310	hbo:3310	fertility	1.0	2	eflomal
yake daidai	H3477	hbo:3477	fertility	1.0	3	eflomal
yalwar abinci	H7647	hbo:7647	fertility	1.0	4	eflomal;gloss
yammancin gindin	H8219	hbo:8219	fertility	1.0	2	eflomal
yana zaune	G3611	grc:3611	fertility	1.0	2	eflomal
yana ƙaunatattu	G5040	grc:5040	fertility	1.0	7	eflomal
yanka ragon	H7819	hbo:7819	fertility	1.0	5	eflomal
yanka ragunan	H7819	hbo:7819	fertility	1.0	2	eflomal
yanke shawara in	G2919	grc:2919	fertility	1.0	2	eflomal
yanki biyu	H4932	hbo:4932	fertility	1.0	2	eflomal
yanki maza	H1121	hbo:1121	fertility	1.0	4	eflomal
yansa adrammelek	H0152	hbo:0152a	fertility	1.0	2	eflomal
yara ƙanana	G3813	grc:3813	fertility	1.0	4	eflomal
yarda cewa	G3670	grc:3670	fertility	1.0	2	eflomal
yardar rai	H5071,H5068	hbo:5071,hbo:5068	phrasal	1.0	28	eflomal;gloss
yawa masu	G4183	grc:4183	fertility	1.0	3	eflomal
yayyage kucu kucu	H2963	hbo:2963	fertility	1.0	2	eflomal
yayyanka gunduwa	H5408	hbo:5408	fertility	1.0	2	eflomal
yayyanka gunduwa gunduwa	H5408	hbo:5408	fertility	1.0	2	eflomal
yaƙin ne	H4421	hbo:4421	fertility	1.0	2	eflomal
yaƙin yowab	H3097	hbo:3097	fertility	1.0	2	eflomal
yehu ce	H0559	hbo:0559	fertility	1.0	2	eflomal
yerub al	H3378	hbo:3378	fertility	1.0	4	eflomal
yewush yalam	H3266	hbo:3266	fertility	1.0	4	eflomal
yi wa azin	G2784	grc:2784	fertility	1.0	2	eflomal
yunwa tsanani	H7458	hbo:7458	fertility	1.0	4	eflomal
zama sarki	H4427	hbo:4427	fertility	1.0	12	eflomal
zaman bautarsu	H7628	hbo:7628	fertility	1.0	2	eflomal
zamani zamani	G1074	grc:1074	fertility	1.0	2	eflomal
zanen lilin	G4616	grc:4616	fertility	1.0	3	eflomal
zartar hukunci	H8201	hbo:8201	fertility	1.0	4	eflomal
zaune tsaye	H5916	hbo:5916	fertility	1.0	2	eflomal
zaɓi bezalel	H1212	hbo:1212	fertility	1.0	2	eflomal
zinace zinacenta	G4202	grc:4202	fertility	1.0	8	eflomal;gloss
zuba ruwan inabi	G3631	grc:3631	fertility	1.0	2	eflomal
zubar jini	H1818	hbo:1818	fertility	1.0	3	eflomal
zurfafan teku	H8415	hbo:8415	fertility	1.0	4	eflomal;gloss
zurfin barci	H8639	hbo:8639	fertility	1.0	2	eflomal
zuriyar hebron	H2276	hbo:2276	fertility	1.0	2	eflomal
zuriyar zuriyar	H1121	hbo:1121	fertility	1.0	2	eflomal
zuwa iyakar	H1366	hbo:1366	fertility	1.0	2	eflomal
zuwa jan teku	H3220	hbo:3220	fertility	1.0	2	eflomal
zuwa kaisar	G2541	grc:2541	fertility	1.0	3	eflomal
zāne zānen adon itatuwan dabino	H8561	hbo:8561	fertility	1.0	7	eflomal;gloss
zānen siffar itacen dabino	H8561	hbo:8561	fertility	1.0	5	eflomal;gloss
zāre takobinsa	H2719	hbo:2719	fertility	1.0	2	eflomal
ƙaho ihu	H7782	hbo:7782	fertility	1.0	2	eflomal
ƙananan kifaye	G2485	grc:2485	fertility	1.0	4	eflomal;gloss
ƙanuwarsa tamar	H8559	hbo:8559	fertility	1.0	2	eflomal
ƙara yawan	H7235	hbo:7235	fertility	1.0	4	eflomal
ƙaramin bijimi	H6499	hbo:6499	fertility	1.0	10	eflomal
ƙaramin itacen	H5572	hbo:5572	fertility	1.0	4	eflomal;gloss
ƙaramin jirgin	G4627	grc:4627	fertility	1.0	6	eflomal;gloss
ƙaramin naɗaɗɗen littafin	G0974	grc:974	fertility	1.0	4	eflomal;gloss
ƙaramin yaro	G3813	grc:3813	fertility	1.0	8	eflomal;gloss
ƙarancin bangaskiya	G3640	grc:3640	fertility	1.0	12	eflomal;gloss
ƙarfin halin	G5111,G3954	grc:5111,grc:3954	phrasal	1.0	4	eflomal;gloss
ƙaru yawa	H7235	hbo:7235	fertility	1.0	2	eflomal
ƙarƙashin hadadezer	H1909	hbo:1909	fertility	1.0	2	eflomal
ƙarƙashin inuwarsa	H6738	hbo:6738	fertility	1.0	2	eflomal
ƙarƙashin ƙa idarsu	H1714	hbo:1714	fertility	1.0	11	eflomal;gloss
ƙasa haifaffun	H0249	hbo:0249	fertility	1.0	4	eflomal;gloss
ƙasar roma	G4514	grc:4514	fertility	1.0	2	eflomal
ƙasar tuddai	H2022	hbo:2022	fertility	1.0	5	eflomal
ƙasar tudu	G3714	grc:3714	fertility	1.0	2	gloss
ƙasar tudun	H2022	hbo:2022	fertility	1.0	9	eflomal
ƙaton jan macijin	G1404	grc:1404	fertility	1.0	2	eflomal
ƙaunarsa ce	H2617	hbo:2617	fertility	1.0	5	eflomal
ƙaunarsa dawwammamiya	H2617	hbo:2617	fertility	1.0	4	eflomal
ƙaunarsa madawwamiya	H2617	hbo:2617	fertility	1.0	3	eflomal
ƙaunataccen abokina	G0027	grc:27	fertility	1.0	3	eflomal
ƙayyadaddun bukukkuwa	H4150	hbo:4150	fertility	1.0	6	eflomal
ƙazamar riba	G0146	grc:146	fertility	1.0	4	eflomal;gloss
ƙetare urdun	H3383	hbo:3383	fertility	1.0	2	eflomal
ƙididdigar asali	G1076	grc:1076	fertility	1.0	4	eflomal;gloss
ƙofar birni	H8179	hbo:8179	fertility	1.0	2	eflomal
ƙofar birnin	H8179	hbo:8179	fertility	1.0	2	eflomal
ƙofofin ambaliyar	H0699	hbo:0699	fertility	1.0	4	eflomal;gloss
ƙona hadaya	H5930	hbo:5930	fertility	1.0	2	eflomal
ƙona hadayu	H5930	hbo:5930	fertility	1.0	2	eflomal
ƙonawa hadaya	H5930	hbo:5930	fertility	1.0	5	eflomal
ƙonawa hadayu	H5930	hbo:5930	fertility	1.0	3	eflomal
ƙonawa wuta	H0801	hbo:0801	fertility	1.0	3	eflomal
ƙone hadayu	H6999	hbo:6999	fertility	1.0	5	eflomal
ƙone turare	H6999	hbo:6999	fertility	1.0	27	eflomal
ƙoƙarin tarko	G3985	grc:3985	fertility	1.0	2	eflomal
ƙudan zuma	H1682	hbo:1682	fertility	1.0	8	eflomal;gloss
ƙulla shawara	G4824	grc:4824	fertility	1.0	2	eflomal
ƙuna fitila	G3088	grc:3088	fertility	1.0	3	eflomal
ƙwan maƙera	H5509	hbo:5509	fertility	1.0	4	eflomal;gloss
ƙwanƙolin dutse	H5553	hbo:5553	fertility	1.0	2	eflomal
ƙyallen kafaɗa	H3802	hbo:3802	fertility	1.0	2	eflomal
ƙyallen maƙalawa	H2833	hbo:2833	fertility	1.0	11	eflomal;gloss
ƙyallen maƙalawa ƙirji	H2833	hbo:2833	fertility	1.0	12	eflomal
ƙyallen maƙalawa ƙirjin	H2833	hbo:2833	fertility	1.0	4	eflomal
ɓangarori kitsen	H2459	hbo:2459	fertility	1.0	2	eflomal
ɓarke waƙa	H6476	hbo:6476	fertility	1.0	2	eflomal
ɓarzajjen hatsin	H1643	hbo:1643	fertility	1.0	2	eflomal
ɓarzajjen hatsinku	H6182	hbo:6182	fertility	1.0	6	eflomal;gloss
ɓata rai	G3076	grc:3076	fertility	1.0	4	eflomal
ɓoye kome	H3582	hbo:3582	fertility	1.0	2	eflomal
ɗacin rai	G4088	grc:4088	fertility	1.0	8	eflomal;gloss
ɗaga ido	G0308	grc:308	fertility	1.0	2	eflomal
ɗaga murya cewa	G2896	grc:2896	fertility	1.0	3	eflomal
ɗakunan ciki	G5009	grc:5009	fertility	1.0	2	gloss
ɗakunan firistoci	H3957	hbo:3957	fertility	1.0	2	eflomal
ɗakunan samanki	H1354	hbo:1354	fertility	1.0	4	eflomal;gloss
ɗan farin	H1060,H6363	hbo:1060,hbo:6363	phrasal	1.0	43	eflomal;gloss
ɗan lokaci kaɗan	G1024	grc:1024	fertility	1.0	2	eflomal
ɗan rago	G0286,G0721	grc:286,grc:721	phrasal	1.0	10	eflomal;gloss
ɗan ƙasar roma	G4514	grc:4514	fertility	1.0	4	eflomal
ɗanka makaɗaicin ɗanka	H3173	hbo:3173	fertility	1.0	6	eflomal;gloss
ɗansa fari	H1060	hbo:1060	fertility	1.0	2	eflomal
ɗanyen itace	H7488	hbo:7488	fertility	1.0	2	eflomal
ɗari biyar	G4001	grc:4001	fertility	1.0	4	eflomal;gloss
ɗauki fansa	H5358	hbo:5358	fertility	1.0	3	eflomal
ɗauki lamunin	H6148	hbo:6148	fertility	1.0	8	eflomal;gloss
ɗauki wuraren zamansu	G0347	grc:347	fertility	1.0	4	eflomal;gloss
ɗaya uku	G5154	grc:5154	fertility	1.0	3	eflomal
ɗayan rabin	H2677	hbo:2677	fertility	1.0	2	eflomal
ɗebo ruwa	H7579	hbo:7579	fertility	1.0	2	eflomal
ɗibi jinin	H1818	hbo:1818	fertility	1.0	4	eflomal
ɗigo ɗigo	H1261	hbo:1261	fertility	1.0	4	eflomal;gloss
akwatin alkawarin	H0727	hbo:0727	fertility	0.988	82	eflomal
sama ila	H8050	hbo:8050	fertility	0.984	237	eflomal;gloss
babban firist	G0749	grc:749	fertility	0.983	111	eflomal;gloss
mala iku	G0032	grc:32	fertility	0.981	100	eflomal;gloss
malaman dokoki	G1122	grc:1122	fertility	0.981	75	eflomal;gloss
isra ilawa	H3478	hbo:3478	fertility	0.977	479	eflomal
ubangiji iko duka	H0136	hbo:0136	fertility	0.968	60	eflomal
waɗannan ne	H0428	hbo:0428	fertility	0.967	29	eflomal
isra ila	H3478	hbo:3478	fertility	0.956	3014	eflomal;gloss
gonakin inabi	H3754	hbo:3754	fertility	0.955	21	eflomal
sararin sama	H8064	hbo:8064	fertility	0.952	40	eflomal
kiriyat yeyarim	H7157	hbo:7157	fertility	0.947	36	eflomal;gloss
lallausan gari	H5560	hbo:5560	fertility	0.947	18	eflomal
ayyukan mulkin	H1697	hbo:1697	fertility	0.941	34	eflomal
haura zuwa	H5927	hbo:5927	fertility	0.941	17	eflomal
ranka yă	H0113	hbo:0113	fertility	0.933	15	eflomal
tashin matattu	G0386	grc:386	fertility	0.933	14	eflomal
masu hikima	H2450	hbo:2450	fertility	0.923	24	eflomal
yansa maza	H1121	hbo:1121	fertility	0.923	26	eflomal
jirgin ruwan	G4143	grc:4143	fertility	0.92	23	eflomal
rera yabo	H2167	hbo:2167	fertility	0.917	11	eflomal
hadayun ƙonawa	H5930	hbo:5930	fertility	0.913	42	eflomal
mafi tsarki	H6944	hbo:6944	fertility	0.909	21	eflomal
ƙa idodi	H8451,H2706,H2708	hbo:8451,hbo:2706,hbo:2708	phrasal	0.909	39	eflomal;gloss
bet shemesh	H1053,H1030	hbo:1053,hbo:1030	phrasal	0.905	36	eflomal;gloss
hadaya ƙonawa	H5930	hbo:5930	fertility	0.903	57	eflomal
waɗannan abubuwa	H0428	hbo:0428	fertility	0.902	38	eflomal
abokan gāba	H0341	hbo:0341	fertility	0.9	9	eflomal
addu ar	H8605	hbo:8605	fertility	0.9	9	eflomal
hadayun salama	H8002	hbo:8002	fertility	0.9	9	eflomal
hadayun hatsi	H4503	hbo:4503	fertility	0.889	9	eflomal
sabon wata	H2320	hbo:2320	fertility	0.889	9	eflomal
akwatin alkawari	H0727,H5715	hbo:0727,hbo:5715	phrasal	0.875	16	eflomal
bakin teku	H0339	hbo:0339	fertility	0.875	7	eflomal
dawwammamiyar farilla	H2708	hbo:2708	fertility	0.875	7	eflomal
itatuwan zaitun	H2132	hbo:2132	fertility	0.875	8	eflomal
manyan cokula	H3257	hbo:3257	fertility	0.875	8	eflomal
ranar asabbaci	G4521	grc:4521	fertility	0.872	34	eflomal
tsattsarkan wuri	H6944	hbo:6944	fertility	0.867	13	eflomal
abokan gābansu	H0341	hbo:0341	fertility	0.857	18	eflomal
aikata mugunta	H7489	hbo:7489	fertility	0.857	6	eflomal
auri mata	H0802	hbo:0802	fertility	0.857	7	eflomal
dusar ƙanƙara	H7950	hbo:7950	fertility	0.857	6	eflomal
iskar gabas	H6921	hbo:6921	fertility	0.857	6	eflomal
kekunan yaƙin	H7393	hbo:7393	fertility	0.857	6	eflomal
kuringar inabi	H1612	hbo:1612	fertility	0.857	6	eflomal
marasa amfani	H1892	hbo:1892	fertility	0.857	6	eflomal
rufin ɗaki	H1406	hbo:1406	fertility	0.857	6	eflomal
shadrak meshak	H4336	hbo:4336	fertility	0.857	7	eflomal
filin haikali	G2411	grc:2411	fertility	0.85	17	eflomal
alamu banmamaki	H0226	hbo:0226	fertility	0.833	5	eflomal
baƙin duhu	H6205	hbo:6205	fertility	0.833	5	eflomal
doguwar riga	H3801	hbo:3801	fertility	0.833	10	eflomal;gloss
haifi ɗa	H3205	hbo:3205	fertility	0.833	5	eflomal
jiragen ruwa	G4143,G4142	grc:4143,grc:4142	phrasal	0.833	12	eflomal;gloss
kayayyaki tsarki	H6944	hbo:6944	fertility	0.833	5	eflomal
la anar	H7045,H0423	hbo:7045,hbo:0423	phrasal	0.833	13	eflomal;gloss
mafi girma	G3173	grc:3173	fertility	0.833	5	eflomal
marasa tsarki	H2931	hbo:2931	fertility	0.833	9	eflomal;gloss
ɗan fari	H1060,H1062	hbo:1060,hbo:1062	phrasal	0.828	29	eflomal
keken yaƙin	H7393,H4818	hbo:7393,hbo:4818	phrasal	0.823	35	eflomal;gloss
la ana	H7045,H3994	hbo:7045,hbo:3994	phrasal	0.823	35	eflomal;gloss
aikin firist	H3550	hbo:3550	fertility	0.8	4	eflomal
itacen ɓauren	G4808	grc:4808	fertility	0.8	4	eflomal
iyakacin ƙoƙarinka	G4704	grc:4704	fertility	0.8	8	eflomal;gloss
kamun kifin	G1350	grc:1350	fertility	0.8	4	eflomal
kogin urdun	H3383	hbo:3383	fertility	0.8	5	eflomal
leƙi asirin	H7270,H8446	hbo:7270,hbo:8446	phrasal	0.8	11	eflomal;gloss
madogaran ƙofa	H5592	hbo:5592	fertility	0.8	4	eflomal
riƙe da	G2192	grc:2192	fertility	0.8	4	eflomal
shanun noma	H1241	hbo:1241	fertility	0.8	4	eflomal
tsara uku	H8029	hbo:8029	fertility	0.8	4	eflomal
waɗanda kashe	H2491	hbo:2491	fertility	0.8	5	eflomal
yana shekara	H1121	hbo:1121	fertility	0.8	5	eflomal
ƙona turare	H6999,H7004	hbo:6999,hbo:7004	phrasal	0.8	20	eflomal
ƙyallayen lilin	G3608	grc:3608	fertility	0.8	7	eflomal;gloss
ɗaga murya	G2896	grc:2896	fertility	0.8	9	eflomal
ɗakin sama	H5944	hbo:5944	fertility	0.8	4	eflomal
mafi ɗaukaka	H5945,H5920,H5943	hbo:5945a,hbo:5920,hbo:5943	phrasal	0.792	41	eflomal;gloss
masu yawa	G4183	grc:4183	fertility	0.792	20	eflomal
hannun dama	G1188	grc:1188	fertility	0.789	15	eflomal
shirye shiryen	H4284,H6098	hbo:4284,hbo:6098	phrasal	0.778	16	eflomal;gloss
ƙarƙashin kulawar	H3027	hbo:3027	fertility	0.778	9	eflomal
mala ika	G0032	grc:32	fertility	0.775	56	eflomal;gloss
bisa iyalansu	H4940	hbo:4940	fertility	0.75	4	eflomal
fari fari	H3836	hbo:3836	fertility	0.75	4	eflomal
fari fat	G3022	grc:3022	fertility	0.75	3	eflomal
hallaka ƙaƙaf	H2763	hbo:2763	fertility	0.75	3	eflomal
hanyar zuwa	H1870	hbo:1870	fertility	0.75	4	eflomal
hanyoyin shiga	H8179	hbo:8179	fertility	0.75	4	eflomal
jiragen ruwan	H0591,H0590	hbo:0591,hbo:0590	phrasal	0.75	8	eflomal
kayan ƙanshi	G0759	grc:759	fertility	0.75	3	eflomal
leƙen asirin	H7270	hbo:7270	fertility	0.75	6	eflomal;gloss
manyan sojoji	H5461	hbo:5461	fertility	0.75	5	eflomal;gloss
marar bangaskiya	H4878	hbo:4878	fertility	0.75	5	eflomal;gloss
masu gudu	G4183	grc:4183	fertility	0.75	3	eflomal
matsin inabi	G3025	grc:3025	fertility	0.75	3	eflomal
nauyinsa shekel dukan bisa	H8255	hbo:8255	fertility	0.75	4	eflomal
nemi nufin	H1875,H7592	hbo:1875,hbo:7592	phrasal	0.75	19	eflomal
sabon inabi	H8492	hbo:8492	fertility	0.75	3	eflomal
taron jama ar	H6951,H5712	hbo:6951,hbo:5712	phrasal	0.75	8	eflomal
tashinsa matattu	G0386	grc:386	fertility	0.75	4	eflomal
tsakanin kerubobi	H3742	hbo:3742	fertility	0.75	3	eflomal
tsawo kamu	H0520	hbo:0520	fertility	0.75	3	eflomal
tsire tsire	H6212	hbo:6212	fertility	0.75	3	eflomal
yaƙe yaƙe	H4421	hbo:4421	fertility	0.75	3	eflomal
zeba zalmunna	H6759	hbo:6759	fertility	0.75	3	eflomal
ƙauyukan kewayenta	H1323	hbo:1323	fertility	0.75	4	eflomal
ƙayyadaddun lokuta	H4150	hbo:4150	fertility	0.75	3	eflomal
waɗansu alloli	H0312	hbo:0312	fertility	0.739	45	eflomal
addu a	G4336,G4335	grc:4336,grc:4335	phrasal	0.736	52	eflomal
mai tsarki	H6944,H6918	hbo:6944,hbo:6918	phrasal	0.735	122	eflomal
tsoron allah	G2150,G0765	grc:2150,grc:765	phrasal	0.727	10	eflomal
kekunan yaƙi	H7393,H4818,H5699	hbo:7393,hbo:4818,hbo:5699	phrasal	0.717	58	eflomal;gloss
lu ulu ai	G3135	grc:3135	fertility	0.714	10	eflomal;gloss
ma asehiya	H4641,H4641	hbo:4641,hbo:4641a	phrasal	0.7	41	eflomal;gloss
kamu ne	H0520	hbo:0520	fertility	0.696	23	eflomal
abubuwan nan	H0428	hbo:0428	fertility	0.667	3	eflomal
addu arsu	G1162	grc:1162	fertility	0.667	2	eflomal
addu ata	H5058	hbo:5058	fertility	0.667	2	eflomal
addu i	G4336	grc:4336	fertility	0.667	2	eflomal
al adun	G3862,G1485	grc:3862,grc:1485	phrasal	0.667	19	eflomal;gloss
annabi haggai	H2292	hbo:2292	fertility	0.667	2	eflomal
ayyukan adalcin	H6666	hbo:6666	fertility	0.667	3	eflomal
ba wani	G3762,G3367	grc:3762,grc:3367	phrasal	0.667	9	eflomal
bakin ƙofa	G2374	grc:2374	fertility	0.667	2	eflomal
bala insu	H0343	hbo:0343	fertility	0.667	3	eflomal
bautar gumaka	G1496,G1495,G1484	grc:1496,grc:1495,grc:1484	phrasal	0.667	22	eflomal;gloss
canja zuciyarsa	H5162	hbo:5162	fertility	0.667	3	eflomal
cikakken tabbaci	G4136	grc:4136	fertility	0.667	2	eflomal
ciki ciki	H6442	hbo:6442	fertility	0.667	2	eflomal
cutar fatar	H5061	hbo:5061	fertility	0.667	2	eflomal
cutar fatar jiki	H5061,H6883	hbo:5061,hbo:6883	phrasal	0.667	6	eflomal
dodon ruwa	H8577,H3882	hbo:8577,hbo:3882	phrasal	0.667	6	eflomal
dunƙulen burodi	H3899	hbo:3899	fertility	0.667	4	eflomal
filin tentin	H2691	hbo:2691	fertility	0.667	6	eflomal
fuska fuska	H6440	hbo:6440	fertility	0.667	2	eflomal
gida gida	G3624	grc:3624	fertility	0.667	3	eflomal
gunduwa gunduwa	H5408,H5648	hbo:5408,hbo:5648	phrasal	0.667	4	eflomal;gloss
gwaje gwajen	G2347	grc:2347	fertility	0.667	4	eflomal;gloss
haifi jariri	H3205	hbo:3205	fertility	0.667	2	eflomal
hannun daman	H3225	hbo:3225	fertility	0.667	4	eflomal;gloss
hasken rana	H0216	hbo:0216	fertility	0.667	2	eflomal
isra ilawa isra ilawa	H3478	hbo:3478	fertility	0.667	3	eflomal
itatuwan oak	H0437	hbo:0437	fertility	0.667	2	eflomal
iyali iyali	H4940	hbo:4940	fertility	0.667	2	eflomal
iyalin gidan	H1004	hbo:1004	fertility	0.667	2	eflomal
jeri na	H2905	hbo:2905	fertility	0.667	6	eflomal
jiƙe raɓa	H2919	hbo:2919	fertility	0.667	2	eflomal
kabilar benyamin	H1144,H1145	hbo:1144,hbo:1145	phrasal	0.667	6	eflomal
kakanmu yehonadab	H3122	hbo:3122	fertility	0.667	2	eflomal
kamu biyu	H0520	hbo:0520	fertility	0.667	3	eflomal
kamu fāɗinsa	H0520	hbo:0520	fertility	0.667	6	eflomal
kashegari safe	H1242	hbo:1242	fertility	0.667	2	eflomal
katangar birnin	H2346	hbo:2346	fertility	0.667	3	eflomal
kawo wahala	H5916	hbo:5916	fertility	0.667	2	eflomal
keken yaƙi	H7393,H4818	hbo:7393,hbo:4818	phrasal	0.667	18	eflomal;gloss
kekunan yaƙinsu	H7393	hbo:7393	fertility	0.667	2	eflomal
kir hareset	H7025,H7025	hbo:7025,hbo:7025a	phrasal	0.667	7	eflomal;gloss
kiyaye dokar	G3551	grc:3551	fertility	0.667	2	eflomal
kowace safiya	H1242	hbo:1242	fertility	0.667	3	eflomal
kuka zafi	H1058	hbo:1058	fertility	0.667	2	eflomal
kuke so	G2309	grc:2309	fertility	0.667	2	eflomal
kuna tsammani	G1380	grc:1380	fertility	0.667	3	eflomal
kuringar inabin	G0288	grc:288	fertility	0.667	2	eflomal
madogaran ƙofar	H4201	hbo:4201	fertility	0.667	2	eflomal
maganin hana ruɓa	H2590	hbo:2590	fertility	0.667	2	eflomal
mala ikana	H4397	hbo:4397	fertility	0.667	4	eflomal;gloss
mala ikansa	G0032	grc:32	fertility	0.667	8	eflomal;gloss
marar tsabta	H2931,H6292	hbo:2931,hbo:6292	phrasal	0.667	12	eflomal;gloss
marasa tausayi	H6184	hbo:6184	fertility	0.667	2	eflomal
mata mata	H1323	hbo:1323	fertility	0.667	2	eflomal
miƙa hadayun	H2076	hbo:2076	fertility	0.667	2	eflomal
namomin jeji	G2342	grc:2342	fertility	0.667	2	eflomal
rufin ɗakuna	H1406	hbo:1406	fertility	0.667	2	eflomal
rurin zaki	H3715	hbo:3715	fertility	0.667	2	eflomal
ruwan shunayya	G4210	grc:4210	fertility	0.667	2	eflomal
ruwan tsami	H2558	hbo:2558	fertility	0.667	2	eflomal
shagalin bikin	H2282	hbo:2282	fertility	0.667	2	eflomal
shan wahalolin	G3804	grc:3804	fertility	0.667	2	eflomal
shekara shekara	H8141	hbo:8141	fertility	0.667	2	eflomal
tafin hannunsa	H3709	hbo:3709	fertility	0.667	2	eflomal
talenti talenti	H3603	hbo:3603	fertility	0.667	2	eflomal
tambaya cewa	G3004	grc:3004	fertility	0.667	3	eflomal
tambaye ce	G3004	grc:3004	fertility	0.667	2	eflomal
taron suka	G3793	grc:3793	fertility	0.667	2	eflomal
taru kewaye	G4863,G2944	grc:4863,grc:2944	phrasal	0.667	6	eflomal
titi titi	G4113	grc:4113	fertility	0.667	2	eflomal
tsaron ƙofar	H7778	hbo:7778	fertility	0.667	2	eflomal
tufafin lilin	H0906	hbo:0906	fertility	0.667	2	eflomal
wani dabam	G0243	grc:243	fertility	0.667	2	eflomal
wata dabam	G2087	grc:2087	fertility	0.667	2	eflomal
wuta wutar	H0784	hbo:0784	fertility	0.667	2	eflomal
yan raguna bana	H3532	hbo:3532	fertility	0.667	3	eflomal
zaman bautan	H1473	hbo:1473	fertility	0.667	2	eflomal
zofar ama	H5284	hbo:5284	fertility	0.667	3	eflomal
zuba ido	G4328,G3906	grc:4328,grc:3906	phrasal	0.667	6	eflomal
zubin gunki	H4541	hbo:4541	fertility	0.667	2	eflomal
ƙasa ƙasa	H8481	hbo:8481	fertility	0.667	2	eflomal
ƙofofin shiga	H8179	hbo:8179	fertility	0.667	2	eflomal
ƙuna wuta	H0784	hbo:0784	fertility	0.667	5	eflomal
ɓangare ɓangare	H6635	hbo:6635	fertility	0.667	3	eflomal
ɗakin samansa	H5944	hbo:5944	fertility	0.667	2	eflomal
shirye shirye	G3904	grc:3904	fertility	0.625	5	gloss
yan kasuwa	H7402,H5503	hbo:7402,hbo:5503	phrasal	0.625	16	eflomal;gloss
zaman lafiya	H8252	hbo:8252	fertility	0.625	5	eflomal
marar laifi	H5355,H8535	hbo:5355,hbo:8535	phrasal	0.619	17	eflomal
zo kusa	H5066,H7126	hbo:5066,hbo:7126	phrasal	0.615	13	eflomal
namun jeji	H2416,H0929,H2966	hbo:2416c,hbo:0929,hbo:2966	phrasal	0.611	17	eflomal
abar ƙyama	H8441	hbo:8441	fertility	0.6	3	eflomal
abokin gāban	G2190	grc:2190	fertility	0.6	3	eflomal
babu wani	G3762	grc:3762	fertility	0.6	3	eflomal
farin cikina	G5479	grc:5479	fertility	0.6	3	eflomal
gwaje gwaje	G3986	grc:3986	fertility	0.6	6	eflomal;gloss
itatuwan fir	H1265,H8256	hbo:1265,hbo:8256	phrasal	0.6	5	eflomal
kaɗe kaɗe	H7892,H2170	hbo:7892,hbo:2170	phrasal	0.6	5	eflomal
keken yaƙinsa	H7393,H4818	hbo:7393,hbo:4818	phrasal	0.6	53	eflomal;gloss
la akari	H6175,H0995	hbo:6175,hbo:0995	phrasal	0.6	10	eflomal;gloss
madogarar ƙofar	H4670,H5592	hbo:4670,hbo:5592	phrasal	0.6	5	eflomal
sarkin sarakuna	G0935	grc:935	fertility	0.6	3	eflomal
shawulu shawulu	G4549	grc:4549	fertility	0.6	3	eflomal
tiglat fileser	H8407,H8407	hbo:8407,hbo:8407a	phrasal	0.6	11	eflomal;gloss
wata wata	H2320	hbo:2320	fertility	0.6	3	eflomal
wurin kiwo	H4829,H5116	hbo:4829,hbo:5116	phrasal	0.6	5	eflomal
yabo tabbata	G2128	grc:2128	fertility	0.6	3	eflomal
yan kasuwan	H5503,H7402	hbo:5503,hbo:7402	phrasal	0.6	9	eflomal;gloss
ƙananan yara	G3813,G3516	grc:3813,grc:3516	phrasal	0.6	5	eflomal
ƙa idodinsa	H2708,H2706,H5715	hbo:2708,hbo:2706,hbo:5715	phrasal	0.579	19	eflomal
bakin ƙofar	H6607,H8179	hbo:6607,hbo:8179	phrasal	0.571	14	eflomal
hanyar shiga	H8179	hbo:8179	fertility	0.571	6	eflomal
keken yaƙinsu	H7393,H4818	hbo:7393,hbo:4818	phrasal	0.571	11	eflomal;gloss
mafi ƙanƙanta	G3398,G1646	grc:3398,grc:1646	phrasal	0.571	7	eflomal
matso kusa	G1448	grc:1448	fertility	0.571	4	eflomal
naɗaɗɗen littafi	G0975	grc:975	fertility	0.571	4	eflomal
ƙofar shiga	H6607,H8179	hbo:6607,hbo:8179	phrasal	0.571	12	eflomal
wuri tsarki	H6944,H4720	hbo:6944,hbo:4720	phrasal	0.565	20	eflomal
gonar inabin	G0290	grc:290	fertility	0.562	9	eflomal
jama ar	H5712,H6951	hbo:5712,hbo:6951	phrasal	0.562	16	eflomal
neman mafaka	H4733,H2620	hbo:4733,hbo:2620	phrasal	0.556	9	eflomal
tsaya cik	H5975,H1826	hbo:5975,hbo:1826	phrasal	0.556	8	eflomal
kogin yuferites	H5104,H5103	hbo:5104,hbo:5103	phrasal	0.55	19	eflomal
abubuwan banmamaki	G4592,G5059	grc:4592,grc:5059	phrasal	0.539	9	eflomal
ayyukan banmamaki	G1411,G5059	grc:1411,grc:5059	phrasal	0.539	11	eflomal
kome ba	G3762,G3367	grc:3762,grc:3367	phrasal	0.539	9	eflomal
lallausan lilin	H8336,H7806	hbo:8336,hbo:7806	phrasal	0.538	21	eflomal
taron jama	H5712,H6951	hbo:5712,hbo:6951	phrasal	0.529	16	eflomal
miƙa hadayu	H2076,H5927,H6999	hbo:2076,hbo:5927,hbo:6999	phrasal	0.522	18	eflomal
abubuwan da	H4639	hbo:4639	fertility	0.5	2	eflomal
addu o	G4335,G1162	grc:4335,grc:1162	phrasal	0.5	12	eflomal
