# multi-word expressions (M1): target phrase -> original lexeme(s); lang=eng; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
some later	H7093	hbo:7093	fertility	0.667	3	eflomal
sound trumpet	G4536	grc:4536	fertility	0.667	2	eflomal
spread out	H5186	hbo:5186	fertility	0.667	2	eflomal
swallow up	G2666	grc:2666	fertility	0.667	2	eflomal
swallowed up	G2666	grc:2666	fertility	0.667	4	eflomal
take counsel	H3289	hbo:3289	fertility	0.667	2	eflomal
tears down	H2040	hbo:2040	fertility	0.667	2	eflomal
tender shoots	H1877	hbo:1877	fertility	0.667	2	eflomal
turning back	G5290	grc:5290	fertility	0.667	2	gloss
turning round	H5437	hbo:5437	fertility	0.667	3	eflomal
violent storm	H5591	hbo:5591	fertility	0.667	2	eflomal
wait patiently	H6960	hbo:6960	fertility	0.667	2	eflomal
wasting disease	H7829,H7332	hbo:7829,hbo:7332	phrasal	0.667	6	eflomal;gloss
what kind	G4217,G3697	grc:4217,grc:3697	phrasal	0.667	6	eflomal
wild goats	H3277	hbo:3277	fertility	0.667	4	eflomal;gloss
winnowing fork	G4425	grc:4425	fertility	0.667	4	eflomal;gloss
would wish	G2309	grc:2309	fertility	0.667	2	eflomal
wrath fall	H7110	hbo:7110	fertility	0.667	2	eflomal
young men	G3495	grc:3495	fertility	0.667	8	eflomal
pass away	G3928	grc:3928	fertility	0.652	15	eflomal
layeth hold	H2388,H0270	hbo:2388,hbo:0270	phrasal	0.643	13	eflomal
lifted up	H5375,H7311	hbo:5375,hbo:7311	phrasal	0.64	139	eflomal;gloss
commit whoredom	G4203	grc:4203	fertility	0.636	7	eflomal
cubits long	H0520,H0753	hbo:0520,hbo:0753	phrasal	0.636	21	eflomal
far off	H7350,H7368	hbo:7350,hbo:7368	phrasal	0.636	28	eflomal
raise up	G0450,G1453	grc:450,grc:1453	phrasal	0.636	20	eflomal;gloss
broken down	H5422,H2040,H2865	hbo:5422,hbo:2040,hbo:2865	phrasal	0.63	65	eflomal;gloss
drawing near	H7131,H7126	hbo:7131,hbo:7126	phrasal	0.625	16	eflomal;gloss
cry aloud	H7442,H6670	hbo:7442,hbo:6670	phrasal	0.615	26	eflomal;gloss
answering said	G5346,G3004	grc:5346,grc:3004	phrasal	0.6	5	eflomal
cut down	H3772,H1438	hbo:3772,hbo:1438	phrasal	0.6	23	eflomal
evil doers	G2557,G2555	grc:2557,grc:2555	phrasal	0.6	8	eflomal;gloss
give drink	G4222	grc:4222	fertility	0.6	5	eflomal
great men	H7261	hbo:7261	fertility	0.6	4	eflomal
hath been	H1961	hbo:1961	fertility	0.6	10	eflomal
put down	H3381,H5182	hbo:3381,hbo:5182	phrasal	0.6	5	eflomal
suffer evil	G2553,G4777	grc:2553,grc:4777	phrasal	0.6	10	eflomal;gloss
take hold	H0270,H2388	hbo:0270,hbo:2388	phrasal	0.6	5	eflomal
taking away	G0142	grc:142	fertility	0.6	3	eflomal
tread down	H7429,H0947	hbo:7429,hbo:0947	phrasal	0.6	5	eflomal
were astonished	G1605,G1839	grc:1605,grc:1839	phrasal	0.6	10	eflomal
commit adultery	G3431,G3429	grc:3431,grc:3429	phrasal	0.588	29	eflomal;gloss
gone round	H5437,H5362	hbo:5437,hbo:5362a	phrasal	0.571	6	eflomal
it hath been	H1961	hbo:1961	fertility	0.571	7	eflomal
saying let	H0559	hbo:0559	fertility	0.571	7	eflomal
stirreth up	H1624,H5782	hbo:1624,hbo:5782	phrasal	0.571	13	eflomal;gloss
were amazed	G1839,G1605	grc:1839,grc:1605	phrasal	0.571	6	eflomal
cried out	G0349,G2896,G2905	grc:349,grc:2896,grc:2905	phrasal	0.556	41	eflomal;gloss
servant girl	G3814	grc:3814	fertility	0.556	5	eflomal
son law	H2859,H2860	hbo:2859,hbo:2860	phrasal	0.556	18	eflomal
cast out	G1544	grc:1544	fertility	0.539	21	eflomal
get up	G1453,G0450	grc:1453,grc:450	phrasal	0.524	21	eflomal
will be	H1961	hbo:1961	fertility	0.517	28	eflomal
right hand	G1188	grc:1188	fertility	0.507	78	eflomal
anything belongs	H3605	hbo:3605	fertility	0.5	2	eflomal
bodily discharge	H2100	hbo:2100	fertility	0.5	2	eflomal
break through	G1358	grc:1358	fertility	0.5	2	eflomal
brother wife	H2994	hbo:2994	fertility	0.5	2	eflomal
brow slice	H6400	hbo:6400	fertility	0.5	2	eflomal
burned up	H8313	hbo:8313	fertility	0.5	2	eflomal
called out	G2896	grc:2896	fertility	0.5	2	eflomal
chariot haste	H4818	hbo:4818	fertility	0.5	2	eflomal
city is	H1791	hbo:1791	fertility	0.5	2	eflomal
cleanse floor	G0257	grc:257	fertility	0.5	2	eflomal
clear conscience	G0018,G4893	grc:18,grc:4893	phrasal	0.5	4	eflomal
coming near	G4334	grc:4334	fertility	0.5	3	eflomal
commits adultery	G3429	grc:3429	fertility	0.5	3	eflomal
cooking pot	H5518	hbo:5518	fertility	0.5	2	eflomal
crawling creature	H7431,H8318	hbo:7431,hbo:8318	phrasal	0.5	6	eflomal
deceitful tongue	H3956	hbo:3956	fertility	0.5	2	eflomal
declare righteous	G1344	grc:1344	fertility	0.5	3	eflomal
don t anyone	G3367	grc:3367	fertility	0.5	2	eflomal
doth he	H6213	hbo:6213	fertility	0.5	2	eflomal
face from	H8605	hbo:8605	fertility	0.5	2	eflomal
famines pestilences	G3042	grc:3042	fertility	0.5	2	eflomal
fear dread	H4172	hbo:4172	fertility	0.5	2	eflomal
foxes dens	G5454	grc:5454	fertility	0.5	2	eflomal
gain understanding	H0995	hbo:0995	fertility	0.5	2	eflomal
gave orders	H0560	hbo:0560	fertility	0.5	2	eflomal
going through	G1330	grc:1330	fertility	0.5	2	eflomal
good good	G0018	grc:18	fertility	0.5	2	eflomal
hath a	H1961	hbo:1961	fertility	0.5	2	eflomal
hath brought	H3318	hbo:3318	fertility	0.5	2	eflomal
have made	H5414	hbo:5414	fertility	0.5	2	eflomal
having carried forth	G1627	grc:1627	fertility	0.5	2	eflomal
high god	H5943	hbo:5943	fertility	0.5	2	eflomal
holy things	H6944	hbo:6944	fertility	0.5	6	eflomal
horrible thing	H4656,H8186,H8186	hbo:4656,hbo:8186,hbo:8186a	phrasal	0.5	16	eflomal;gloss
human hands	G0886	grc:886	fertility	0.5	2	eflomal
keep back	G3557,G5288	grc:3557,grc:5288	phrasal	0.5	8	eflomal;gloss
kindness and	H3068	hbo:3068	fertility	0.5	2	eflomal
king kings	G0935	grc:935	fertility	0.5	2	eflomal
know know	G1097	grc:1097	fertility	0.5	2	eflomal
laid hold	G2902	grc:2902	fertility	0.5	3	eflomal
lay hold	H2388,H0270	hbo:2388,hbo:0270	phrasal	0.5	11	eflomal
leading astray	G4105,G4108	grc:4105,grc:4108	phrasal	0.5	12	eflomal;gloss
lives as	H2416	hbo:2416	fertility	0.5	2	eflomal
long cubits	H0520	hbo:0520	fertility	0.5	2	eflomal
lord over	G2634,G2961	grc:2634,grc:2961	phrasal	0.5	4	eflomal
order order	H6673	hbo:6673	fertility	0.5	2	eflomal
pick up	G0142	grc:142	fertility	0.5	2	eflomal
presidents satraps	H0324	hbo:0324	fertility	0.5	2	eflomal
resting place	H4496,H7258,H4494,H4769	hbo:4496,hbo:7258,hbo:4494,hbo:4769	phrasal	0.5	21	eflomal;gloss
right hands	H3225	hbo:3225	fertility	0.5	2	eflomal
roaming walking	H7751	hbo:7751	fertility	0.5	2	eflomal
saying thou	H0559	hbo:0559	fertility	0.5	2	eflomal
scorching heat	G2742	grc:2742	fertility	0.5	4	eflomal;gloss
show mercy	H2603,H7355	hbo:2603,hbo:7355	phrasal	0.5	4	eflomal
silver silver	H3701	hbo:3701	fertility	0.5	2	eflomal
soldiers taken	H6635	hbo:6635	fertility	0.5	2	eflomal
stand firm	G4739,G2476	grc:4739,grc:2476	phrasal	0.5	9	eflomal
stood against	G0436	grc:436	fertility	0.5	2	eflomal
stooped down	G2955,G3879	grc:2955,grc:3879	phrasal	0.5	12	eflomal;gloss
stronger than	G2478	grc:2478	fertility	0.5	3	eflomal
these were	H0428	hbo:0428	fertility	0.5	2	eflomal
things too wonderful	H6381	hbo:6381	fertility	0.5	2	eflomal
this place	H2088	hbo:2088	fertility	0.5	4	eflomal
treat contempt	G1848	grc:1848	fertility	0.5	2	eflomal
tremble fear	H6342	hbo:6342	fertility	0.5	2	eflomal
uphold cause	H4941	hbo:4941	fertility	0.5	4	eflomal
vast army	H1995,H7227	hbo:1995,hbo:7227	phrasal	0.5	6	eflomal
vented wrath	H2534	hbo:2534	fertility	0.5	2	eflomal
weeping she	G2799	grc:2799	fertility	0.5	2	eflomal
were the	H1961	hbo:1961	fertility	0.5	3	eflomal
when arrived	H0935	hbo:0935	fertility	0.5	3	eflomal
wide open	H1540,H6605	hbo:1540,hbo:6605	phrasal	0.5	4	eflomal
will give	H5414	hbo:5414	fertility	0.5	2	eflomal
living creatures	H2416,H2416	hbo:2416c,hbo:2416a	phrasal	0.48	28	eflomal
went out	G1831	grc:1831	fertility	0.463	34	eflomal
come out	G1831	grc:1831	fertility	0.45	9	eflomal
throw down	G2647	grc:2647	fertility	0.444	4	eflomal
bringing forth	G5088	grc:5088	fertility	0.429	3	eflomal
wage war	G4171,G4170	grc:4171,grc:4170	phrasal	0.429	5	eflomal
take up	G0142	grc:142	fertility	0.417	15	eflomal
stumbling block	G4625,G4348	grc:4625,grc:4348	phrasal	0.412	24	eflomal;gloss
came out	G1831	grc:1831	fertility	0.409	9	eflomal
become old	G3822	grc:3822	fertility	0.4	2	eflomal
committing adultery	G3431	grc:3431	fertility	0.4	4	eflomal;gloss
fall down	H5308	hbo:5308	fertility	0.4	9	eflomal
heap rubble	H1530,H5945	hbo:1530,hbo:5945	phrasal	0.4	4	eflomal
long robes	G4749	grc:4749	fertility	0.4	2	eflomal
took hold	G1949	grc:1949	fertility	0.4	2	eflomal
wine press	H1660,H3342	hbo:1660,hbo:3342	phrasal	0.4	8	eflomal;gloss
taken up	G0142,G0353	grc:142,grc:353	phrasal	0.389	12	eflomal
give back	G0591	grc:591	fertility	0.375	6	eflomal
they are	H1961	hbo:1961	fertility	0.375	11	eflomal
pass through	G1330	grc:1330	fertility	0.364	4	eflomal
little ones	G3398	grc:3398	fertility	0.353	6	eflomal
among the	H8432	hbo:8432	fertility	0.333	3	eflomal
anyone who	H3605	hbo:3605	fertility	0.333	2	eflomal
continuator successor	H5220	hbo:5220	fertility	0.333	2	eflomal
face face	G4383	grc:4383	fertility	0.333	2	eflomal
fear fear	H3374	hbo:3374	fertility	0.333	2	eflomal
hard work	G2872	grc:2872	fertility	0.333	2	eflomal
have been	H0559	hbo:0559	fertility	0.333	3	eflomal
king king	H4428	hbo:4428	fertility	0.333	3	eflomal
long wide	H7341	hbo:7341	fertility	0.333	2	eflomal
never enter	G1525	grc:1525	fertility	0.333	3	eflomal
prepare battle	H0247	hbo:0247	fertility	0.333	2	eflomal
righteous acts	G1345	grc:1345	fertility	0.333	2	eflomal
seal ring	H2885	hbo:2885	fertility	0.333	3	eflomal
sets up	H5927	hbo:5927	fertility	0.333	2	eflomal
stretches out	H5186	hbo:5186	fertility	0.333	3	eflomal
such things	H0428	hbo:0428	fertility	0.333	3	eflomal
surely as	H2416	hbo:2416	fertility	0.333	3	eflomal
taken away	G0142,G4014	grc:142,grc:4014	phrasal	0.333	5	eflomal
that may	H5668	hbo:5668	fertility	0.333	2	eflomal
there are	G1510	grc:1510	fertility	0.333	5	eflomal
there been	H1961	hbo:1961	fertility	0.333	18	eflomal
there is	G1510	grc:1510	fertility	0.333	7	eflomal
this happened	H1961	hbo:1961	fertility	0.333	3	eflomal
will restore	H7725	hbo:7725	fertility	0.333	3	eflomal
year year	H8141	hbo:8141	fertility	0.333	2	eflomal
come down	G2597	grc:2597	fertility	0.317	51	eflomal;gloss
most high	G5310	grc:5310	fertility	0.3	14	eflomal
mother law	G3994	grc:3994	fertility	0.3	5	eflomal
drawing nigh	G1448	grc:1448	fertility	0.286	2	gloss
good will	G2107	grc:2107	fertility	0.286	4	eflomal;gloss
of the	H1121,H0136,H6440	hbo:1121,hbo:0136,hbo:6440	phrasal	0.283	119	eflomal
bring forth	G5088,G1806	grc:5088,grc:1806	phrasal	0.278	7	eflomal
fine linen	G1039,G4616	grc:1039,grc:4616	phrasal	0.278	12	eflomal
come nigh	G1448	grc:1448	fertility	0.273	12	eflomal
draw nigh	G1448	grc:1448	fertility	0.267	8	eflomal;gloss
thrown down	G2647	grc:2647	fertility	0.267	4	eflomal
broad places	G4113	grc:4113	fertility	0.25	12	eflomal;gloss
drives out	G1544	grc:1544	fertility	0.25	4	eflomal
jesus saith	G2424,G3004	grc:2424,grc:3004	phrasal	0.25	4	eflomal
permanent statute	H2708,H5769	hbo:2708,hbo:5769	phrasal	0.25	20	eflomal
take down	G2507	grc:2507	fertility	0.25	2	eflomal
that they	H1961	hbo:1961	fertility	0.25	4	eflomal
will make	H5414	hbo:5414	fertility	0.25	8	eflomal
living creature	H2416,H2416	hbo:2416a,hbo:2416c	phrasal	0.231	9	eflomal
taken hold	G1949,G2902	grc:1949,grc:2902	phrasal	0.231	5	eflomal
any one	H0376,H3605	hbo:0376,hbo:3605	phrasal	0.222	9	eflomal
inner chambers	G5009	grc:5009	fertility	0.222	4	eflomal;gloss
swore oath	G3660	grc:3660	fertility	0.222	2	eflomal
this is	H2088	hbo:2088	fertility	0.222	7	eflomal
the said	H0559,H1696	hbo:0559,hbo:1696	phrasal	0.214	13	eflomal
jesus said	G3004	grc:3004	fertility	0.2	4	eflomal
bring down	G2609	grc:2609	fertility	0.182	4	eflomal
give birth	G5088	grc:5088	fertility	0.176	3	eflomal
because of	H6440,H1558	hbo:6440,hbo:1558	phrasal	0.167	16	eflomal
brought down	G2609,G2597	grc:2609,grc:2597	phrasal	0.167	5	eflomal
marched out	H3318	hbo:3318	fertility	0.167	6	eflomal
shed blood	H8210,H1818	hbo:8210,hbo:1818	phrasal	0.167	6	eflomal
coming up	G0305	grc:305	fertility	0.15	6	eflomal
shittim wood	H7848,H6086	hbo:7848,hbo:6086	phrasal	0.15	20	eflomal
unleavened bread	G0106	grc:106	fertility	0.146	6	eflomal
hast made	H6213	hbo:6213	fertility	0.143	6	eflomal
holy holies	H6944	hbo:6944	fertility	0.143	7	eflomal
small towns	H1323,H2333	hbo:1323,hbo:2333	phrasal	0.143	14	eflomal
there was	G1510,G1096	grc:1510,grc:1096	phrasal	0.143	8	eflomal
when came	H0935,H3318	hbo:0935,hbo:3318	phrasal	0.143	6	eflomal
broad place	G4113	grc:4113	fertility	0.136	6	eflomal;gloss
going down	G2597	grc:2597	fertility	0.135	9	eflomal;gloss
gave birth	G5088	grc:5088	fertility	0.13	3	eflomal
maid servant	G3814	grc:3814	fertility	0.122	5	eflomal
beth lehem	G0965	grc:965	fertility	0.116	10	eflomal;gloss
doing things	G4160	grc:4160	fertility	0.111	9	eflomal
year old	H1121,H8141	hbo:1121,hbo:8141	phrasal	0.111	27	eflomal
reign over	H4428,H4427	hbo:4428,hbo:4427	phrasal	0.083	12	eflomal
each man	H0376	hbo:0376	fertility	0.062	16	eflomal
lord god	H0136	hbo:0136	fertility	0.054	54	eflomal
that day	H3117	hbo:3117	fertility	0.035	85	eflomal
a man	G0435,G0444	grc:435,grc:444	phrasal	0.0	5	eflomal
a woman	H0802,H1323	hbo:0802,hbo:1323	phrasal	0.0	4	eflomal
abundant but	G4183	grc:4183	fertility	0.0	2	eflomal
accepteth the	H5375	hbo:5375	fertility	0.0	2	eflomal
according the	H6310	hbo:6310	fertility	0.0	2	eflomal
acts of	H1697	hbo:1697	fertility	0.0	7	eflomal
after lived	H2421	hbo:2421	fertility	0.0	2	eflomal
alvah jetheth	H0441	hbo:0441	fertility	0.0	2	eflomal
among them	H7130	hbo:7130	fertility	0.0	2	eflomal
anger burneth	H0639	hbo:0639	fertility	0.0	2	eflomal
anger burns	H0639	hbo:0639	fertility	0.0	2	eflomal
angry man	H0639	hbo:0639	fertility	0.0	2	eflomal
anyone from	H5414	hbo:5414	fertility	0.0	2	eflomal
armor bearer	H5375	hbo:5375	fertility	0.0	6	eflomal
badgers skins	H8476	hbo:8476	fertility	0.0	3	eflomal
base shaft	H7070	hbo:7070	fertility	0.0	2	eflomal
became worthless themselves	H1891	hbo:1891	fertility	0.0	2	eflomal
before face	H6440	hbo:6440	fertility	0.0	6	eflomal
before faces	H6440	hbo:6440	fertility	0.0	3	eflomal
before him	H6440	hbo:6440	fertility	0.0	3	eflomal
beyond shethar	H5675	hbo:5675	fertility	0.0	2	eflomal
brought a	G2983	grc:2983	fertility	0.0	2	eflomal
builders rejected	G3618	grc:3618	fertility	0.0	4	eflomal
burial site	H0272	hbo:0272	fertility	0.0	2	eflomal
calyxes like	H1375	hbo:1375	fertility	0.0	4	eflomal
captain of	H7227,H8269	hbo:7227a,hbo:8269	phrasal	0.0	8	eflomal
cast down	H2865	hbo:2865	fertility	0.0	2	eflomal
certificate of	H5612	hbo:5612	fertility	0.0	4	eflomal
children grandchildren	H1121	hbo:1121	fertility	0.0	2	eflomal
children of	G5207	grc:5207	fertility	0.0	2	eflomal
comes forth	H3318	hbo:3318	fertility	0.0	2	eflomal
completed brought	H0935	hbo:0935	fertility	0.0	2	eflomal
continued to	H1980	hbo:1980	fertility	0.0	2	eflomal
cuts bodies	H1320	hbo:1320	fertility	0.0	2	eflomal
desirable young men	H2531	hbo:2531	fertility	0.0	2	eflomal
directly to	G4334	grc:4334	fertility	0.0	2	eflomal
divers places	G5117	grc:5117	fertility	0.0	2	eflomal
does dwell	H4725	hbo:4725	fertility	0.0	2	eflomal
dost thou	H6213,H6466	hbo:6213,hbo:6466	phrasal	0.0	5	eflomal
doth give	H0398	hbo:0398	fertility	0.0	2	eflomal
double sword	H2719	hbo:2719	fertility	0.0	2	eflomal
each one	H0376	hbo:0376	fertility	0.0	3	eflomal
enter mind	H3820	hbo:3820	fertility	0.0	2	eflomal
entirely acquitting	H5352	hbo:5352	fertility	0.0	2	eflomal
escape the	H6440	hbo:6440	fertility	0.0	2	eflomal
euphrates river	H5104	hbo:5104	fertility	0.0	3	eflomal
every male	H8366	hbo:8366a	fertility	0.0	2	eflomal
everyone from	H1121	hbo:1121	fertility	0.0	2	eflomal
exactly as	H3605	hbo:3605	fertility	0.0	2	eflomal
fatted calf	G4618	grc:4618	fertility	0.0	2	eflomal
favor the	H6440	hbo:6440	fertility	0.0	3	eflomal
finely spun linen	H8336	hbo:8336	fertility	0.0	5	eflomal
foreigner resides	H1481	hbo:1481	fertility	0.0	3	eflomal
forever ever	G0165	grc:165	fertility	0.0	4	eflomal
fourteen old	H1121	hbo:1121	fertility	0.0	4	eflomal
foxes holes	G5454	grc:5454	fertility	0.0	2	eflomal
free yourself	H5337	hbo:5337	fertility	0.0	2	eflomal
goeth going	H1980	hbo:1980	fertility	0.0	3	eflomal
golden image	H1722	hbo:1722	fertility	0.0	2	eflomal
guests of	G5207	grc:5207	fertility	0.0	2	eflomal
handed were	H3027	hbo:3027	fertility	0.0	2	eflomal
hast maintained	H6213	hbo:6213	fertility	0.0	4	eflomal
hath become	H1961	hbo:1961	fertility	0.0	2	eflomal
hath brought up	H5927	hbo:5927	fertility	0.0	3	eflomal
hath gone up	H5927	hbo:5927	fertility	0.0	2	eflomal
hath happened	H1961	hbo:1961	fertility	0.0	4	eflomal
hath made	H6213	hbo:6213	fertility	0.0	3	eflomal
have acted	H6213	hbo:6213	fertility	0.0	2	eflomal
have become	H1961	hbo:1961	fertility	0.0	4	eflomal
have holes	G2192	grc:2192	fertility	0.0	2	eflomal
have sexual	H1540	hbo:1540	fertility	0.0	8	eflomal
have shown	H6213	hbo:6213	fertility	0.0	5	eflomal
have you	H2088,H2063	hbo:2088,hbo:2063	phrasal	0.0	8	eflomal
headed back	H7725	hbo:7725	fertility	0.0	2	eflomal
height sixty	H0521	hbo:0521	fertility	0.0	2	eflomal
help up	H6965	hbo:6965	fertility	0.0	2	eflomal
his own	H0376,H5381	hbo:0376,hbo:5381	phrasal	0.0	5	eflomal
huldah said	H0559	hbo:0559	fertility	0.0	2	eflomal
i will	H5414,H2063	hbo:5414,hbo:2063	phrasal	0.0	5	eflomal
i will make	H5414	hbo:5414	fertility	0.0	2	eflomal
jealousy comes	H5674	hbo:5674	fertility	0.0	2	eflomal
jehoiakim was	H1121	hbo:1121	fertility	0.0	2	eflomal
jehoram was	H1121	hbo:1121	fertility	0.0	2	eflomal
jesus him	G2424	grc:2424	fertility	0.0	3	eflomal
jetur naphish	H5305	hbo:5305	fertility	0.0	3	eflomal
keep the	H5927	hbo:5927	fertility	0.0	2	eflomal
land flowing with	H2100	hbo:2100	fertility	0.0	4	eflomal
land of	H4725	hbo:4725	fertility	0.0	2	eflomal
later to	G3195	grc:3195	fertility	0.0	2	eflomal
living child	H2416	hbo:2416	fertility	0.0	2	eflomal
long prayers	G4336	grc:4336	fertility	0.0	2	eflomal
looked for	H1245	hbo:1245	fertility	0.0	2	eflomal
lord has	H3068	hbo:3068	fertility	0.0	2	eflomal
lord says	H3068	hbo:3069	fertility	0.0	4	eflomal
man stirs up	H1624	hbo:1624	fertility	0.0	2	eflomal
marching out	H3318	hbo:3318	fertility	0.0	2	eflomal
may the	H1961,H5414	hbo:1961,hbo:5414	phrasal	0.0	9	eflomal
measuring reed	H4060	hbo:4060	fertility	0.0	4	eflomal
men of	H1121,H1167	hbo:1121,hbo:1167	phrasal	0.0	7	eflomal
meshach abed	H4336	hbo:4336	fertility	0.0	3	eflomal
micaiah arrived	H0935	hbo:0935	fertility	0.0	2	eflomal
mine eye	H5869	hbo:5869	fertility	0.0	2	eflomal
mortal man	H0376	hbo:0582	fertility	0.0	2	eflomal
most holy offerings	H6944	hbo:6944	fertility	0.0	2	eflomal
most holy things	H6944	hbo:6944	fertility	0.0	2	eflomal
mustard seed	G4615	grc:4615	fertility	0.0	2	eflomal
nebuzar adan	H5018	hbo:5018	fertility	0.0	8	eflomal
nebuzaradan of	H7227	hbo:7227a	fertility	0.0	9	eflomal
olden times	H5769	hbo:5769	fertility	0.0	2	eflomal
once more	H6471	hbo:6471	fertility	0.0	2	eflomal
one another	H0251,H0376,H7453,H0802	hbo:0251,hbo:0376,hbo:7453,hbo:0802	phrasal	0.0	15	eflomal
only it	H5414	hbo:5414	fertility	0.0	2	eflomal
other gods	H0312	hbo:0312	fertility	0.0	2	eflomal
over against	H5676	hbo:5676	fertility	0.0	2	eflomal
overwhelming passes	H7857	hbo:7857	fertility	0.0	2	eflomal
people of	H0376	hbo:0376	fertility	0.0	3	eflomal
perfectly calm	G1055	grc:1055	fertility	0.0	2	eflomal
picked up	G0142	grc:142	fertility	0.0	3	eflomal
posts security	H6148	hbo:6148	fertility	0.0	2	eflomal
present bulls	H6499	hbo:6499	fertility	0.0	4	eflomal
rage arrogance	H7600	hbo:7600	fertility	0.0	2	eflomal
regular work	H4399	hbo:4399	fertility	0.0	2	eflomal
restore captives	H7622	hbo:7622a	fertility	0.0	2	eflomal
reubenites the	H1121	hbo:1121	fertility	0.0	3	eflomal
rising up	H6965	hbo:6965	fertility	0.0	2	eflomal
saying tell	G3004	grc:3004	fertility	0.0	2	eflomal
saying we	H0559	hbo:0559	fertility	0.0	2	eflomal
scarlet yarn	H8144,H8438	hbo:8144,hbo:8438	phrasal	0.0	13	eflomal
searched diligently	H3190	hbo:3190	fertility	0.0	2	eflomal
seen after	H6485	hbo:6485	fertility	0.0	5	eflomal
shadrach meshach	H4336,H7715	hbo:4336,hbo:7715	phrasal	0.0	7	eflomal
shall be	H1961	hbo:1961	fertility	0.0	9	eflomal
shaped almond	H8246	hbo:8246	fertility	0.0	2	eflomal
sharezer rabmag	H7248	hbo:7248	fertility	0.0	2	eflomal
sharp sickle	G1407	grc:1407	fertility	0.0	2	eflomal
shekels and	H4219	hbo:4219	fertility	0.0	10	eflomal
shimshai scribe	H8124	hbo:8124	fertility	0.0	3	eflomal
side pillars	H0352	hbo:0352b	fertility	0.0	6	eflomal
spun linen	H8336	hbo:8336	fertility	0.0	4	eflomal
spun linen embroidered	H8336	hbo:8336	fertility	0.0	2	eflomal
stiff necked	H7186	hbo:7186	fertility	0.0	2	eflomal
suddenly a	G3708	grc:3708	fertility	0.0	5	eflomal
superiors exercise	G3173	grc:3173	fertility	0.0	2	eflomal
sweet fragrance	H5207,H7381	hbo:5207,hbo:7381	phrasal	0.0	29	eflomal
tear down	H5422	hbo:5422	fertility	0.0	6	eflomal
that it	H1961	hbo:1961	fertility	0.0	2	eflomal
that side	H2088	hbo:2088	fertility	0.0	3	eflomal
that this	H0559	hbo:0559	fertility	0.0	3	eflomal
that time	H6256	hbo:6256	fertility	0.0	3	eflomal
the go up	H5927	hbo:5927	fertility	0.0	3	eflomal
their companions	H3675	hbo:3675	fertility	0.0	3	eflomal
them verily	G2424	grc:2424	fertility	0.0	3	eflomal
then the	H1696	hbo:1696	fertility	0.0	11	eflomal
there be	G1510	grc:1510	fertility	0.0	7	eflomal
there being	G1510	grc:1510	fertility	0.0	2	eflomal
there were	G1510	grc:1510	fertility	0.0	2	eflomal
these men	H1400	hbo:1400	fertility	0.0	2	eflomal
they be	H1961	hbo:1961	fertility	0.0	2	eflomal
they become	H1961	hbo:1961	fertility	0.0	4	eflomal
they bow	H6915	hbo:6915	fertility	0.0	3	eflomal
they had	H1961	hbo:1961	fertility	0.0	2	eflomal
they headed	H1980	hbo:1980	fertility	0.0	2	eflomal
they moved	H1980	hbo:1980	fertility	0.0	2	eflomal
they sang	G0103	grc:103	fertility	0.0	3	eflomal
they sing	G0103	grc:103	fertility	0.0	3	eflomal
they went	H5437	hbo:5437	fertility	0.0	2	eflomal
things did	G4160	grc:4160	fertility	0.0	2	eflomal
this be	H1961	hbo:1961	fertility	0.0	2	eflomal
this city	H7149	hbo:7149	fertility	0.0	4	eflomal
this manner	H2088	hbo:2088	fertility	0.0	2	eflomal
this permanent	H2708	hbo:2708	fertility	0.0	2	eflomal
this said	H0559	hbo:0559	fertility	0.0	2	eflomal
this turn	H1961	hbo:1961	fertility	0.0	2	eflomal
this was	H1961	hbo:1961	fertility	0.0	2	eflomal
this you	H2088	hbo:2088	fertility	0.0	3	eflomal
thou gavest	H5414	hbo:5414	fertility	0.0	2	eflomal
thou settest	H7896	hbo:7896	fertility	0.0	2	eflomal
three measures	G0224	grc:224	fertility	0.0	2	eflomal
through his	H3027	hbo:3027	fertility	0.0	2	eflomal
time right	H2654	hbo:2654	fertility	0.0	2	eflomal
torn down	H5422	hbo:5422	fertility	0.0	4	eflomal
twined linen	H7806,H8336	hbo:7806,hbo:8336	phrasal	0.0	8	eflomal
unable to	G1410	grc:1410	fertility	0.0	4	eflomal
was a	H1121,H1961	hbo:1121,hbo:1961	phrasal	0.0	7	eflomal
water carriers	H4325	hbo:4325	fertility	0.0	3	eflomal
went inside	G1525	grc:1525	fertility	0.0	2	eflomal
went with	G4905	grc:4905	fertility	0.0	2	eflomal
wept bitterly	H1065	hbo:1065	fertility	0.0	2	eflomal
western sea	H3220	hbo:3220	fertility	0.0	2	eflomal
what did	H6213	hbo:6213	fertility	0.0	2	eflomal
what wanted	H1767	hbo:1767	fertility	0.0	2	eflomal
when the	H1961	hbo:1961	fertility	0.0	2	eflomal
whoever heeds	H8104	hbo:8104	fertility	0.0	2	eflomal
will become	H1961	hbo:1961	fertility	0.0	2	eflomal
will establish	H5414	hbo:5414	fertility	0.0	2	eflomal
wind blowing	G4154	grc:4154	fertility	0.0	2	eflomal
wind died	G2869	grc:2869	fertility	0.0	3	eflomal
with each	H3532	hbo:3532	fertility	0.0	3	eflomal
within the	H8432	hbo:8432	fertility	0.0	3	eflomal
